선수,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도,피쳐타입,NP/IP,NP/IP_roll3,투구수_roll3,이닝_roll3,변화구_구사율_roll3,직구_구사율_roll3,연투여부_prev,휴식일수_prev,연투일수_prev,연투횟수_prev,누적연투일수,연투횟수_roll3,연투일수_roll3,휴식_inv,피로도지수,휴식_그룹,회복실패여부,혹사정도
구승민,2023,롯데,RP,35,182,86,2023-04-28,Home,18.1,0,1,1,11,63.66666667,23,0,0,1,0,1,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,757,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,145.2,145.6318182,-0.431818182,0.3,변화구,23,69.49999999,63,2.666666667,56.1,43.9,FALSE,4,1,2,1,1.666666667,1.333333333,-4,60.51371958,회복실패,1,2.174333751
구승민,2023,롯데,RP,35,182,86,2023-04-30,Home,17.9,0,1,1,12,63.66666667,14,0,0,1,0,1,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,757,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,145.2,145.6318182,-0.431818182,0.3,변화구,14,56.49999999,50,2.666666667,56.1,43.9,FALSE,1,1,2,1,2,1.333333333,-1,27.11355425,회복실패,1,2.035185517
구승민,2023,롯데,RP,35,182,86,2023-05-02,Away,22.3,0,0,1,13,63.66666667,11,0,0,0,0,1,0,0,inf,FALSE,1,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,255,10439,1012,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,47,44.31343284,2.686567164,4.868181818,-4.868181818,146.8,145.6318182,1.168181818,0.3,변화구,11,48,48,3,56.1,43.9,FALSE,1,1,2,1,2,1,-1,18.59207384,회복실패,1,2.013778096
구승민,2023,롯데,RP,35,182,86,2023-05-10,Home,19.1,0,0,1.333333333,14.33333333,63.66666667,13,0,0,0,0,0,0,0,inf,FALSE,7,1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,1267,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,48,44.31343284,3.686567164,4.868181818,-4.868181818,146.6,145.6318182,0.968181818,0.3,변화구,9.750000002,34.75,38,3.333333333,56.1,43.9,FALSE,1,1,2,1,2,1,-1,6.617935482,회복충분,0,0.531740993
구승민,2023,롯데,RP,35,182,86,2023-05-11,Home,19.5,0,2,1,15.33333333,63.66666667,18,1,0,2,0,2,0,0,inf,TRUE,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,1267,0.262,43.9,56.1,-0.745,-4.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,146.7,145.6318182,1.068181818,0.3,변화구,18,38.75,42,3.333333333,56.1,43.9,FALSE,7,1,2,3,2,1,-7,77.29164746,회복실패,1,3.449555834
구승민,2023,롯데,RP,35,182,86,2023-05-17,Away,27.9,5.4,1.8,1.666666667,17,63.66666667,27,1,1,2,0,0,1,0,0,TRUE,0,2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,1774,0.262,43.9,56.1,5.055,1.242424242,3.812575758,45,44.31343284,0.686567164,4.868181818,0.531818182,145.2,145.6318182,-0.431818182,0.3,변화구,16.2,43.95,58,4,56.1,43.9,TRUE,0,2,3,3,2.333333333,1.333333333,0,73.8911102,회복실패,1,3.620815199
구승민,2023,롯데,RP,35,182,86,2023-05-19,Home,20.6,13.5,3,0.666666667,17.66666667,63.66666667,18,1,1,2,0,1,0,0,inf,FALSE,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,252,10439,2026,0.262,43.9,56.1,0.255,-3.557575758,3.812575758,42,44.31343284,-2.313432836,4.868181818,8.631818182,145.2,145.6318182,-0.431818182,0.3,변화구,26.99999999,61.19999998,63,3.333333334,56.1,43.9,TRUE,0,2,3,1,2.666666667,1.666666667,0,73.73829605,회복실패,1,2.174333751
구승민,2023,롯데,RP,35,182,86,2023-05-21,Home,22.3,0,1,1,18.66666667,63.66666667,18,0,0,1,0,0,0,0,inf,FALSE,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2026,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,45,44.31343284,0.686567164,4.868181818,-4.868181818,143.3,145.6318182,-2.331818182,0.3,변화구,18,61.19999998,63,3.333333334,56.1,43.9,FALSE,1,1,3,1,3,1.666666667,-1,42.30402258,회복실패,1,2.174333751
구승민,2023,롯데,RP,35,182,86,2023-05-23,Home,19.5,0,0,1,19.66666667,63.66666667,13,0,0,0,0,1,0,0,inf,FALSE,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2026,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,47,44.31343284,2.686567164,4.868181818,-4.868181818,145.5,145.6318182,-0.131818182,0.3,변화구,13,57.99999999,49,2.666666667,56.1,43.9,FALSE,1,1,3,1,3,1.333333333,-1,24.03656308,회복실패,1,2.024481806
구승민,2023,롯데,RP,35,182,86,2023-05-24,Home,19,9,3,1,20.66666667,63.66666667,29,1,1,2,0,2,1,0,2,TRUE,0,2,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2026,0.262,43.9,56.1,2.255,-1.557575758,3.812575758,43,44.31343284,-1.313432836,4.868181818,4.131818182,145.1,145.6318182,-0.531818182,0.3,변화구,29,60,60,3,56.1,43.9,FALSE,1,1,3,3,3,1,-1,96.61339588,회복실패,1,3.64222262
구승민,2023,롯데,RP,35,182,86,2023-05-26,Away,25.5,0,2,1,21.66666667,63.66666667,20,0,0,1,0,1,1,0,1,FALSE,1,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,401,10439,2427,0.262,43.9,56.1,4.255,0.442424242,3.812575758,44,44.31343284,-0.313432836,4.868181818,-4.868181818,148.4,145.6318182,2.768181818,0.3,변화구,20,62,62,3,56.1,43.9,TRUE,0,2,4,1,3.333333333,1.333333333,0,49.46570373,회복실패,1,2.16363004
구승민,2023,롯데,RP,35,182,86,2023-06-03,Home,22.6,9,3,1,22.66666667,63.66666667,22,1,1,3,0,1,0,0,inf,FALSE,7,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2837,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,43,44.31343284,-1.313432836,4.868181818,4.131818182,146.4,145.6318182,0.768181818,0.3,변화구,22,71,71,3,56.1,43.9,FALSE,1,1,4,1,3.666666667,1.333333333,-1,39.83709703,회복충분,0,0.884963433
구승민,2023,롯데,RP,35,182,86,2023-06-06,Home,21.9,0,1.5,0.666666667,23.33333333,63.66666667,16,0,0,0,0,1,1,0,1,FALSE,2,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2837,0.262,43.9,56.1,4.755,0.942424242,3.812575758,43,44.31343284,-1.313432836,4.868181818,-4.868181818,146.2,145.6318182,0.568181818,0.3,변화구,23.99999999,65.99999999,58,2.666666667,56.1,43.9,FALSE,7,1,4,1,4,1.333333333,-7,61.21930321,회복실패,1,1.954148533
구승민,2023,롯데,RP,35,182,86,2023-06-07,Home,22.9,0,2,1,24.33333333,63.66666667,16,0,0,1,0,2,1,0,2,TRUE,0,2,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2837,0.262,43.9,56.1,2.255,-1.557575758,3.812575758,45,44.31343284,0.686567164,4.868181818,-4.868181818,145.2,145.6318182,-0.431818182,0.3,변화구,16,61.99999999,54,2.666666667,56.1,43.9,FALSE,2,1,4,3,4,1,-2,72.81452053,회복실패,1,3.578000358
구승민,2023,롯데,RP,35,182,86,2023-06-08,Home,24.1,0,1.5,0.666666667,25,63.66666667,12,0,0,0,0,1,1,0,1,TRUE,0,3,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2837,0.262,43.9,56.1,4.755,0.942424242,3.812575758,43,44.31343284,-1.313432836,4.868181818,-4.868181818,144.7,145.6318182,-0.931818182,0.3,변화구,17.99999999,57.99999998,44,2.333333334,56.1,43.9,TRUE,0,2,5,6,4.333333333,1.333333333,0,96.88164066,회복실패,1,4.470963255
구승민,2023,롯데,RP,35,182,86,2023-06-11,Away,24.5,27,9,0.333333333,25.33333333,63.66666667,14,1,1,2,0,0,1,0,0,FALSE,2,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,2933,0.262,43.9,56.1,12.255,8.442424242,3.812575758,37,44.31343284,-7.313432836,4.868181818,22.13181818,144.6,145.6318182,-1.031818182,0.3,변화구,42.00000004,76.00000003,42,2,56.1,43.9,TRUE,0,3,6,1,5,2,0,97.03854707,회복실패,1,1.782889167
구승민,2023,롯데,RP,35,182,86,2023-06-13,Home,25.2,0,3,1,26.33333333,63.66666667,22,0,0,0,0,1,3,0,0.333333333,FALSE,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,96,10439,3029,0.262,43.9,56.1,10.255,6.442424242,3.812575758,41,44.31343284,-3.313432836,4.868181818,-4.868181818,144.6,145.6318182,-1.031818182,0.3,변화구,22,82.00000003,48,2,56.1,43.9,FALSE,2,1,6,1,5.666666667,2,-2,54.80380843,회복실패,1,2.013778096
구승민,2023,롯데,RP,35,182,86,2023-06-15,Home,23.9,27,9,0.333333333,26.66666667,63.66666667,9,1,1,2,0,0,1,0,0,FALSE,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,3029,0.262,43.9,56.1,12.255,8.442424242,3.812575758,37,44.31343284,-7.313432836,4.868181818,22.13181818,142.7,145.6318182,-2.931818182,0.3,변화구,27.00000003,91.00000007,45,1.666666666,56.1,43.9,FALSE,1,1,6,1,6,1.666666667,-1,71.59101182,회복실패,1,1.981666965
구승민,2023,롯데,RP,35,182,86,2023-06-17,Away,24.7,27,3,0.666666667,27.33333333,63.66666667,27,2,2,0,0,0,2,0,0,FALSE,1,1,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,3434,0.262,43.9,56.1,12.255,8.442424242,3.812575758,38,44.31343284,-6.313432836,4.868181818,22.13181818,149.5,145.6318182,3.868181818,0.3,변화구,40.49999998,89.50000001,58,2,56.1,43.9,FALSE,1,1,6,1,6,1,-1,96.86627377,회복실패,1,2.120815199
구승민,2023,롯데,RP,35,182,86,2023-06-18,Away,27,0,1,1,28.33333333,63.66666667,13,0,0,0,0,1,1,0,1,TRUE,0,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,3434,0.262,43.9,56.1,4.255,0.442424242,3.812575758,45,44.31343284,0.686567164,4.868181818,-4.868181818,146,145.6318182,0.368181818,0.3,변화구,13,80.50000001,49,2,56.1,43.9,FALSE,1,1,6,3,6,1,-1,62.27857101,회복실패,1,3.524481806
구승민,2023,롯데,RP,35,182,86,2023-06-22,Away,24.5,0,0,1,29.33333333,63.66666667,14,0,0,0,0,0,0,0,inf,FALSE,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,3473,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,142.9,145.6318182,-2.731818182,0.3,변화구,14,67.49999998,54,2.666666667,56.1,43.9,TRUE,0,2,7,1,6.333333333,1.333333333,0,24.86287608,회복실패,1,1.828000358
구승민,2023,롯데,RP,35,182,86,2023-06-25,Away,31.2,18,3,1,30.33333333,63.66666667,25,3,2,2,0,1,1,0,1,FALSE,2,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,3504,0.262,43.9,56.1,4.255,0.442424242,3.812575758,41,44.31343284,-3.313432836,4.868181818,13.13181818,147.2,145.6318182,1.568181818,0.3,변화구,25,52,52,3,56.1,43.9,FALSE,3,1,7,1,6.666666667,1.333333333,-3,63.89583743,회복실패,1,1.889926271
구승민,2023,롯데,RP,35,182,86,2023-06-27,Home,26.3,0,3,1,31.33333333,63.66666667,26,0,0,1,0,2,2,0,1,FALSE,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,386,10439,3890,0.262,43.9,56.1,5.255,1.442424242,3.812575758,43,44.31343284,-1.313432836,4.868181818,-4.868181818,143.5,145.6318182,-2.131818182,0.3,변화구,26,65,65,3,56.1,43.9,FALSE,2,1,7,1,7,1.333333333,-2,70.89479812,회복실패,1,2.195741171
구승민,2023,롯데,RP,35,182,86,2023-06-30,Home,25.6,0,0,1,32.33333333,63.66666667,15,0,0,0,0,1,0,0,inf,FALSE,2,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,42,10439,3932,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,47,44.31343284,2.686567164,4.868181818,-4.868181818,147.9,145.6318182,2.268181818,0.3,변화구,15,66,66,3,56.1,43.9,FALSE,1,1,7,1,7,1,-1,30.3037052,회복실패,1,2.039778215
구승민,2023,롯데,RP,35,182,86,2023-07-02,Home,27.7,18,2,1,33.33333333,63.66666667,17,2,2,2,1,1,0,0,inf,FALSE,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,3932,0.262,43.9,56.1,14.255,10.44242424,3.812575758,41,44.31343284,-3.313432836,4.868181818,13.13181818,144.9,145.6318182,-0.731818182,0.3,변화구,17,58,58,3,56.1,43.9,FALSE,2,1,7,1,7,1,-2,38.04824286,회복실패,1,2.120815199
구승민,2023,롯데,RP,35,182,86,2023-07-06,Away,28.6,0,0.6,1.666666667,35,63.66666667,27,0,0,0,0,1,1,0,1,FALSE,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,4137,0.262,43.9,56.1,3.855,0.0424242424,3.812575758,49,44.31343284,4.686567164,4.868181818,-4.868181818,146.5,145.6318182,0.868181818,0.3,변화구,16.2,48.2,59,3.666666667,56.1,43.9,FALSE,1,1,7,1,7,1,-1,32.34296247,회복실패,1,1.88151891
구승민,2023,롯데,RP,35,182,86,2023-07-09,Home,28.2,0,0,0.333333333,35.33333333,63.66666667,4,0,0,0,0,0,0,0,inf,FALSE,2,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,4389,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,42,44.31343284,-2.313432836,4.868181818,-4.868181818,146,145.6318182,0.368181818,0.3,변화구,12.00000001,45.20000001,48,3,56.1,43.9,FALSE,3,1,7,1,7,1,-3,19.57991431,회복실패,1,1.847111429
구승민,2023,롯데,RP,35,182,86,2023-07-13,Away,29,0,1,1,36.33333333,63.66666667,13,0,0,1,0,1,0,0,inf,FALSE,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,4446,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,148.6,145.6318182,2.968181818,0.3,변화구,13,41.20000001,44,3,56.1,43.9,FALSE,2,1,7,1,7,1,-2,20.98800132,회복실패,1,1.720963255
구승민,2023,롯데,RP,35,182,86,2023-07-21,Home,27.6,0,1,1,37.33333333,63.66666667,16,0,0,1,0,1,0,0,inf,FALSE,7,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,57,10439,4503,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,146.4,145.6318182,0.768181818,0.3,변화구,16,41.00000001,33,2.333333333,56.1,43.9,FALSE,3,1,7,1,7,1,-3,17.18668746,회복충분,0,0.478222441
구승민,2023,롯데,RP,35,182,86,2023-07-23,Home,28.9,0,0,0.666666667,38,63.66666667,6,0,0,0,0,0,0,0,inf,FALSE,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,4503,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,44,44.31343284,-0.313432836,4.868181818,-4.868181818,140.3,145.6318182,-5.331818182,0.3,변화구,8.999999995,38,35,2.666666667,56.1,43.9,FALSE,7,1,7,1,7,1,-7,13.05119903,회복실패,1,1.874629862
구승민,2023,롯데,RP,35,182,86,2023-07-26,Away,31.3,0,0,1,39,63.66666667,15,0,0,0,0,2,0,0,inf,FALSE,2,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,4889,0.262,43.9,56.1,-0.745,-4.557575758,3.812575758,48,44.31343284,3.686567164,4.868181818,-4.868181818,148.2,145.6318182,2.568181818,0.3,변화구,15,40,37,2.666666667,56.1,43.9,FALSE,1,1,7,1,7,1,-1,26.77260887,회복실패,1,1.729370616
구승민,2023,롯데,RP,35,182,86,2023-07-30,Away,31.1,18,3,1,40,63.66666667,12,2,2,3,0,0,0,0,inf,FALSE,3,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,5180,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,41,44.31343284,-3.313432836,4.868181818,13.13181818,146.6,145.6318182,0.968181818,0.3,변화구,12,36,33,2.666666667,56.1,43.9,FALSE,2,1,7,1,7,1,-2,17.40063421,회복실패,1,1.603222441
구승민,2023,롯데,RP,35,182,86,2023-08-01,Home,30.7,0,6,0.333333333,40.33333333,63.66666667,11,0,0,2,0,0,0,0,inf,FALSE,1,1,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,255,10439,5435,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,40,44.31343284,-4.313432836,4.868181818,-4.868181818,140.6,145.6318182,-5.031818182,0.3,변화구,33.00000003,60.00000003,38,2.333333333,56.1,43.9,FALSE,3,1,7,1,7,1,-3,86.40227719,회복실패,1,1.906740993
구승민,2023,롯데,RP,35,182,86,2023-08-02,Home,31.8,0,1,1,41.33333333,63.66666667,20,0,0,1,0,1,0,0,inf,TRUE,0,2,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,5435,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,146.2,145.6318182,0.568181818,0.3,변화구,20,65.00000003,43,2.333333333,56.1,43.9,FALSE,1,1,7,3,7,1,-1,82.54633826,회복실패,1,3.460259544
구승민,2023,롯데,RP,35,182,86,2023-08-05,Home,31.9,0,0,1,42.33333333,63.66666667,9,0,0,0,0,1,0,0,inf,FALSE,2,1,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,5435,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,47,44.31343284,2.686567164,4.868181818,-4.868181818,145.4,145.6318182,-0.231818182,0.3,변화구,9,62.00000003,40,2.333333333,56.1,43.9,TRUE,0,2,8,1,7.333333333,1.333333333,0,12.26399258,회복실패,1,1.761481747
구승민,2023,롯데,RP,35,182,86,2023-08-06,Home,33,0,0,1,43.33333333,63.66666667,11,0,0,0,0,0,0,0,inf,TRUE,0,2,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,5435,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,146,145.6318182,0.368181818,0.3,변화구,11,40,40,3,56.1,43.9,FALSE,2,1,8,3,7.666666667,1.333333333,-2,53.83222848,회복실패,1,3.428148413
구승민,2023,롯데,RP,35,182,86,2023-08-08,Away,25.5,0,2,1,44.33333333,63.66666667,24,0,0,2,0,2,0,0,inf,FALSE,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,401,10439,5836,0.262,43.9,56.1,-0.745,-4.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,146,145.6318182,0.368181818,0.3,변화구,24,44,44,3,56.1,43.9,TRUE,0,2,9,1,8.333333333,1.666666667,0,61.4349722,회복실패,1,1.970963255
구승민,2023,롯데,RP,35,182,86,2023-08-10,Away,25.5,0,0,1.666666667,46,63.66666667,27,0,0,0,0,2,0,0,inf,FALSE,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,5836,0.262,43.9,56.1,0.855,-2.957575758,3.812575758,52,44.31343284,7.686567164,4.868181818,-4.868181818,147.5,145.6318182,1.868181818,0.3,변화구,16.2,51.2,62,3.666666667,56.1,43.9,FALSE,1,1,9,1,8.666666667,1.333333333,-1,35.80810799,회복실패,1,2.16363004
구승민,2023,롯데,RP,35,182,86,2023-08-13,Home,29.6,0,0,1,47,63.66666667,17,0,0,0,0,2,0,0,inf,FALSE,2,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,6237,0.262,43.9,56.1,-0.745,-4.557575758,3.812575758,48,44.31343284,3.686567164,4.868181818,-4.868181818,149.3,145.6318182,3.668181818,0.3,변화구,17,57.2,68,3.666666667,56.1,43.9,FALSE,1,1,9,1,9,1.333333333,-1,37.28947502,회복실패,1,2.061185636
구승민,2023,롯데,RP,35,182,86,2023-08-15,Home,30,0,1,1,48,63.66666667,20,0,0,0,0,3,1,0,3,FALSE,1,1,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,6237,0.262,43.9,56.1,0.255,-3.557575758,3.812575758,47,44.31343284,2.686567164,4.868181818,-4.868181818,148.5,145.6318182,2.868181818,0.3,변화구,20,53.2,64,3.666666667,56.1,43.9,FALSE,2,1,9,1,9,1,-2,49.75188035,회복실패,1,2.185037461
구승민,2023,롯데,RP,35,182,86,2023-08-16,Home,27.6,0,0,1,49,63.66666667,16,0,0,0,0,0,0,0,inf,TRUE,0,2,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,6237,0.262,43.9,56.1,3.255,-0.557575758,3.812575758,46,44.31343284,1.686567164,4.868181818,-4.868181818,148.8,145.6318182,3.168181818,0.3,변화구,16,53,53,3,56.1,43.9,FALSE,1,1,9,3,9,1,-1,72.69538694,회복실패,1,3.567296648
구승민,2023,롯데,RP,35,182,86,2023-08-17,Home,28.4,0,0,0.666666667,49.66666667,63.66666667,8,0,0,0,0,1,0,0,inf,TRUE,0,3,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,6237,0.262,43.9,56.1,0.255,-3.557575758,3.812575758,45,44.31343284,0.686567164,4.868181818,-4.868181818,148.5,145.6318182,2.868181818,0.3,변화구,11.99999999,47.99999999,44,2.666666667,56.1,43.9,TRUE,0,2,10,6,9.333333333,1.333333333,0,90.50254388,회복실패,1,4.470963255
구승민,2023,롯데,RP,35,182,86,2023-08-20,Away,25.5,13.5,6,0.666666667,50.33333334,63.66666667,28,1,1,2,0,1,2,0,0.5,FALSE,2,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,6638,0.262,43.9,56.1,9.255,5.442424242,3.812575758,38,44.31343284,-6.313432836,4.868181818,8.631818182,144.3,145.6318182,-1.331818182,0.3,변화구,41.99999998,69.99999997,52,2.333333334,56.1,43.9,TRUE,0,3,11,1,10,2,0,97.27196333,회복실패,1,1.889926271
구승민,2023,롯데,RP,35,182,86,2023-08-24,Away,29,0,0,1.333333333,51.66666667,63.66666667,16,0,0,0,0,1,0,0,inf,FALSE,3,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,6662,0.262,43.9,56.1,1.755,-2.057575758,3.812575758,49,44.31343284,4.686567164,4.868181818,-4.868181818,146.5,145.6318182,0.868181818,0.3,변화구,12,65.99999998,52,2.666666667,56.1,43.9,FALSE,2,1,11,1,10.66666667,2,-2,19.20681212,회복실패,1,1.806592937
구승민,2023,롯데,RP,35,182,86,2023-08-25,Home,29.6,9,2,1,52.66666667,63.66666667,22,1,1,2,0,1,0,0,inf,TRUE,0,2,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,386,10439,7048,0.262,43.9,56.1,1.255,-2.557575758,3.812575758,44,44.31343284,-0.313432836,4.868181818,4.131818182,145.6,145.6318182,-0.0318181818,0.3,변화구,22,75.99999998,66,3,56.1,43.9,FALSE,3,1,11,3,11,1.666666667,-3,88.55509226,회복실패,1,3.706444882
구승민,2023,롯데,RP,35,182,86,2023-08-26,Home,29.1,40.5,4.5,0.666666667,53.33333334,63.66666667,29,4,3,3,0,2,0,1,inf,TRUE,0,3,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,10439,7048,0.262,43.9,56.1,1.755,-2.057575758,3.812575758,40,44.31343284,-4.313432836,4.868181818,35.63181818,145.6,145.6318182,-0.0318181818,0.3,변화구,43.49999998,77.49999998,67,3,56.1,43.9,TRUE,0,2,12,6,11.33333333,1.333333333,0,99.99913124,회복실패,1,4.717148592
