Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp,연투 여부,휴식일 수,연투일,Height,Weight,BirthYear,투심_구사율,포심_구사율,커터_구사율,커브_구사율,슬라_구사율,첸접_구사율,싱커_구사율,포크_구사율,너클_구사율,기타_구사율,투심_피안타율,포심_피안타율,커터_피안타율,커브_피안타율,슬라_피안타율,첸접_피안타율,싱커_피안타율,포크_피안타율,너클_피안타율,기타_피안타율
오석주,키움,2025,2025-05-18,@ NC,RP,,18.0,4.0,1.0,29,2,2,3,0,1,1,0,,Away,창원 NC 파크,14:00,20.6,False,2,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-05-29,@ Kia,RP,,0.0,2.0,1.0,34,0,0,1,0,0,1,0,,Away,광주 기아 챔피언스 필드,18:30,25.8,False,10,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-05-30,vs. Doosan,RP,,0.0,1.5,0.666666667,14,0,0,1,0,1,0,0,,Home,고척 스카이돔,18:30,25.5,True,0,2,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-03,@ Lotte,RP,,18.0,4.0,1.0,33,2,2,2,0,1,2,0,,Away,사직 야구장,18:30,22.9,False,3,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-08,vs. LG,RP,,0.0,2.0,1.0,21,0,0,1,0,2,1,0,,Home,고척 스카이돔,14:00,25.5,False,4,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-10,vs. NC,RP,,0.0,1.0,1.0,12,0,0,1,0,0,0,0,,Home,고척 스카이돔,18:30,25.5,False,1,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-11,vs. NC,RP,,0.0,0.0,1.666666667,26,0,0,0,0,1,0,1,,Home,고척 스카이돔,18:30,25.5,True,0,2,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-17,vs. SSG,RP,,9.0,3.0,1.0,29,1,1,2,0,0,1,0,,Home,고척 스카이돔,18:30,25.5,False,5,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-19,vs. SSG,RP,L,18.0,2.0,1.0,20,2,2,1,1,2,1,0,,Home,고척 스카이돔,18:30,25.5,False,1,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-22,@ Hanwha,RP,,0.0,1.0,1.0,19,0,0,0,0,1,1,0,,Away,대전 한화생명 볼파크,17:00,28.2,False,2,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-25,vs. Kia,RP,,0.0,0.0,1.0,16,0,0,0,0,1,0,0,,Home,고척 스카이돔,18:30,25.5,False,2,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-06-26,vs. Kia,RP,,9.0,2.0,1.0,24,1,1,1,0,1,1,1,,Home,고척 스카이돔,18:30,25.5,True,0,2,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
오석주,키움,2025,2025-07-03,@ KT,RP,,0.0,3.75,1.333333333,32,0,0,3,0,0,2,0,,Away,수원 KT 위즈파크,18:30,30.9,False,6,1,180cm,74kg,1998,0.0,47.0,0.0,40.9,8.1,2.0,0.0,1.7,0.0,0.0,0.0,0.349,0.0,0.324,0.25,0.0,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-03-25,vs. Doosan,RP,,0.0,0.0,1.0,8,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,12.6,False,0,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-03-26,vs. Doosan,RP,,0.0,1.0,1.0,6,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,24.1,True,0,2,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-03-28,@ Lotte,RP,H,0.0,3.0,0.333333333,7,0,0,1,0,0,0,0,,Away,사직 야구장,18:30,8.1,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-03-30,@ Lotte,RP,,9.0,2.0,1.0,23,1,1,1,0,0,1,0,,Away,사직 야구장,14:00,10.2,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-04-02,vs. LG,RP,H,0.0,0.0,0.666666667,3,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,18:30,7.9,False,2,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-04-03,vs. LG,RP,,13.5,2.25,1.333333333,20,2,2,3,0,1,0,0,,Home,수원 KT 위즈파크,18:30,12.2,True,0,2,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-04-09,vs. NC,RP,H,0.0,0.0,1.0,11,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,14.1,False,5,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-04-16,@ Kia,RP,H,0.0,0.0,0.666666667,5,0,0,0,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,21.7,False,6,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-04-18,@ Kiwoom,RP,L,13.5,3.0,0.666666667,8,1,1,2,0,0,0,0,,Away,고척 스카이돔,18:30,25.5,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-04-22,vs. SSG,RP,,0.0,0.0,0.666666667,10,0,0,0,0,2,0,0,,Home,수원 KT 위즈파크,18:30,18.1,False,3,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-04-24,vs. SSG,RP,,0.0,6.0,0.333333333,8,0,0,1,0,0,1,1,,Home,수원 KT 위즈파크,18:30,14.9,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-01,@ Doosan,RP,,0.0,1.0,1.0,11,0,0,1,0,1,0,0,,Away,잠실 야구장,18:30,14.4,False,6,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-03,vs. Kiwoom,RP,,0.0,2.0,1.0,23,0,0,2,0,1,0,0,,Home,수원 KT 위즈파크,17:00,12.2,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-05,vs. NC,RP,,0.0,0.0,1.0,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,14:00,15.5,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-06,vs. NC,RP,,0.0,0.6,1.666666667,19,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,16.1,True,0,2,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-10,vs. Lotte,RP,,0.0,1.0,1.0,16,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,17:00,11.8,False,3,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-17,@ LG,RP,W,0.0,1.0,1.0,14,0,0,1,0,1,0,0,,Away,잠실 야구장,17:00,18.9,False,6,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-17,@ LG,RP,,0.0,3.0,0.666666667,12,0,0,2,0,1,0,0,,Away,잠실 야구장,17:00,18.9,False,-1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-22,vs. Kia,RP,,0.0,0.0,1.0,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,25.5,False,4,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-24,@ Kiwoom,RP,,0.0,0.0,0.333333333,5,0,0,0,0,0,0,0,,Away,고척 스카이돔,17:00,25.5,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-29,vs. Doosan,RP,,9.0,1.0,1.0,16,1,1,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,22.5,False,4,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-05-31,vs. Kia,RP,,0.0,0.0,1.0,8,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,17:00,22.8,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-01,vs. Kia,RP,,0.0,1.0,1.0,9,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,17:00,24.4,True,0,2,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-04,@ Hanwha,RP,,0.0,,0.0,6,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,22.1,False,2,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-07,vs. SSG,RP,H,0.0,0.0,0.666666667,15,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,17:00,26.6,False,2,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-11,vs. Lotte,RP,,0.0,0.0,1.0,16,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,18:30,23.4,False,3,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-12,vs. Lotte,RP,,6.75,1.5,1.333333333,20,1,1,2,0,1,0,0,,Home,수원 KT 위즈파크,18:30,26.9,True,0,2,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-14,@ Samsung,RP,,0.0,0.0,0.666666667,9,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,17:00,24.0,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-17,@ Kia,RP,,54.0,9.0,0.333333333,19,2,2,3,0,0,0,1,,Away,광주 기아 챔피언스 필드,18:30,29.8,False,2,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-22,vs. NC,RP,,0.0,0.0,1.0,12,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,17:00,26.8,False,4,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-24,vs. LG,RP,,0.0,1.0,1.0,13,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,26.7,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-26,vs. LG,RP,H,0.0,0.0,0.666666667,10,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,25.8,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-06-28,@ Lotte,RP,,0.0,2.0,1.0,23,0,0,2,0,0,0,0,,Away,사직 야구장,17:00,29.3,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-07-02,vs. Kiwoom,RP,,0.0,3.0,0.333333333,10,0,0,1,0,0,0,1,,Home,수원 KT 위즈파크,18:30,30.9,False,3,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-07-04,@ Doosan,RP,,0.0,3.0,0.333333333,7,0,0,1,0,0,0,0,,Away,잠실 야구장,18:30,30.1,False,1,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-07-09,@ SSG,RP,,9.0,1.0,1.0,19,1,1,1,1,1,0,0,,Away,인천 SSG 랜더스필드,18:30,34.2,False,4,1,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
우규민,KT,2025,2025-07-10,@ SSG,RP,H,0.0,0.0,1.333333333,11,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,33.4,True,0,2,184cm,75kg,1985,0.0,38.3,0.0,30.2,26.0,5.1,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.27,0.192,0.333,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-03-23,vs. Hanwha,RP,H,0.0,0.0,0.333333333,3,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,14:00,22.7,False,0,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-03-26,vs. Doosan,RP,,0.0,0.0,2.0,21,0,0,0,0,3,0,0,,Home,수원 KT 위즈파크,18:30,24.1,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-03-27,vs. Doosan,RP,,0.0,1.0,1.0,24,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,11.8,True,0,2,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-03-30,@ Lotte,RP,H,0.0,1.0,1.0,9,0,0,1,0,1,0,0,,Away,사직 야구장,14:00,10.2,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-02,vs. LG,RP,,0.0,1.0,1.0,19,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,7.9,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-04,@ SSG,RP,,0.0,2.0,1.0,17,0,0,0,0,0,2,0,,Away,인천 SSG 랜더스필드,18:30,10.4,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-09,vs. NC,RP,H,0.0,1.0,1.0,15,0,0,1,0,2,0,0,,Home,수원 KT 위즈파크,18:30,14.1,False,4,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-11,vs. Samsung,RP,H,0.0,1.0,1.0,15,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,20.5,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-13,vs. Samsung,RP,,18.0,3.0,1.0,21,3,2,2,0,0,1,0,,Home,수원 KT 위즈파크,14:00,3.6,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-15,@ Kia,RP,L,6.75,1.5,1.333333333,18,1,1,2,1,2,0,0,,Away,광주 기아 챔피언스 필드,18:30,13.2,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-18,@ Kiwoom,RP,,0.0,0.0,2.333333333,25,0,0,0,0,3,0,0,,Away,고척 스카이돔,18:30,25.5,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-24,vs. SSG,RP,,6.75,1.5,1.333333333,24,1,1,1,0,0,1,0,,Home,수원 KT 위즈파크,18:30,14.9,False,5,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-26,@ Hanwha,RP,,0.0,1.0,1.0,6,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,17:00,20.4,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-29,@ Doosan,RP,H,0.0,0.0,1.0,15,0,0,0,0,2,0,0,,Away,잠실 야구장,18:30,19.0,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-04-30,@ Doosan,RP,,0.0,1.0,1.0,22,0,0,0,0,1,1,0,,Away,잠실 야구장,18:30,24.1,True,0,2,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-02,vs. Kiwoom,RP,,0.0,1.0,1.0,13,0,0,1,0,0,0,0,,Home,수원 KT 위즈파크,18:30,14.5,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-05,vs. NC,RP,,0.0,0.0,1.0,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,14:00,15.5,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-07,vs. NC,RP,,0.0,0.75,1.333333333,18,0,0,0,0,1,1,0,,Home,수원 KT 위즈파크,18:30,16.1,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-11,vs. Lotte,RP,,0.0,2.25,1.333333333,36,0,0,0,0,2,3,0,,Home,수원 KT 위즈파크,14:00,19.4,False,3,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-14,@ Samsung,RP,H,0.0,0.0,1.0,7,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,20.5,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-17,@ LG,RP,,0.0,2.0,1.0,20,0,0,1,0,0,1,0,,Away,잠실 야구장,17:00,18.9,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-17,@ LG,RP,,27.0,9.0,0.333333333,21,1,1,1,0,1,2,0,,Away,잠실 야구장,17:00,18.9,False,-1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-20,vs. Kia,RP,,13.5,1.5,0.666666667,14,1,1,1,1,0,0,0,,Home,수원 KT 위즈파크,18:30,25.6,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-23,@ Kiwoom,RP,,0.0,1.0,1.0,15,0,0,1,0,2,0,0,,Away,고척 스카이돔,18:30,25.5,False,2,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-25,@ Kiwoom,RP,H,0.0,1.0,1.0,19,0,0,1,0,0,0,0,,Away,고척 스카이돔,14:00,25.5,False,1,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-05-31,vs. Kia,RP,,0.0,3.0,0.666666667,12,0,0,1,0,1,1,0,,Home,수원 KT 위즈파크,17:00,22.8,False,5,1,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
원상현,KT,2025,2025-06-01,vs. Kia,RP,,0.0,1.5,2.0,34,0,0,1,0,0,2,0,,Home,수원 KT 위즈파크,17:00,24.4,True,0,2,183cm,83kg,2004,0.0,45.8,0.0,15.6,0.5,37.6,0.0,0.0,0.0,0.0,0.0,0.292,0.0,0.143,0.0,0.203,0.0,0.0,0.0,0.0
