이름,연도,팀,보직,나이,키,몸무게,날짜,구장,온도,ERA,WHIP,이닝,누적이닝,총이닝,투구수,실점,자책점,피안타,피홈런,탈삼진,볼넷,사구,K/BB,연투여부,휴식일수,연투일수,연투횟수,WBC_2023,올림픽_2021,아시안게임_2023,아시아챔피언십_2023,아시아선수권_2023,프리미어12_2019,PS_KS,PS_PO,PS_SP,PS_V,PS_WC,이동거리,총이동거리,누적이동거리,직구_피안타율,직구_구사율,변화구_구사율,FIP,FIP_변화량,평균_FIP,GS,평균_GS,GS_변화량,평균_ERA,ERA_변화량,구속,평균_구속,구속_변화량,부상위험도
최원태,2021,키움,SP,28,184,104,2021-10-26,Away,15.6,6.23,1.38,4.333333333,143.3333333,143.3333333,67,3,3,5,1,3,1,1,3,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,158,8833,9132,0.338,50.8,49.2,6.17,1.570607143,4.599392857,57,61.03571429,-4.035714286,6.6025,-0.3725,140.8,142.3535714,-1.553571429,343.529703
최원태,2022,키움,SP,28,184,104,2022-04-06,Home,25.5,1.69,0.75,5.333333333,5.333333333,105.6666667,71,1,1,2,0,3,2,0,1.5,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,0,0.305965293,46.1,53.9,3.112,-1.036423077,4.148423077,68,58.07692308,9.923076923,5.108846154,-3.418846154,141.3,143.45,-2.15,343.529703
최원태,2022,키움,SP,28,184,104,2022-04-12,Home,25.5,0,0.43,7,12.33333333,105.6666667,91,0,0,3,0,5,0,0,inf,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,310,9589,620,0.305965293,46.1,53.9,1.683,-2.465423077,4.148423077,84,58.07692308,25.92307692,5.108846154,-5.108846154,142.8,143.45,-0.65,343.529703
최원태,2022,키움,SP,28,184,104,2022-04-17,Away,21.3,2.45,2.18,3.666666667,16,105.6666667,72,2,1,5,0,1,3,0,0.333333333,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,644,0.305965293,46.1,53.9,5.021,0.872576923,4.148423077,51,58.07692308,-7.076923077,5.108846154,-2.658846154,140.8,143.45,-2.65,343.529703
최원태,2022,키움,SP,28,184,104,2022-04-23,Home,25.5,1.8,1.2,5,21,105.6666667,77,1,1,4,0,1,2,0,0.5,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,715,0.305965293,46.1,53.9,3.912,-0.236423077,4.148423077,62,58.07692308,3.923076923,5.108846154,-3.308846154,143,143.45,-0.45,343.529703
최원태,2022,키움,SP,28,184,104,2022-04-29,Home,25.5,9,2,2,23,105.6666667,46,4,2,2,0,0,2,0,0,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,169,9589,1053,0.305965293,46.1,53.9,6.112,1.963576923,4.148423077,44,58.07692308,-14.07692308,5.108846154,3.891153846,143.5,143.45,0.05,343.529703
최원태,2022,키움,SP,28,184,104,2022-05-11,Home,25.5,3.6,1.2,5,28,105.6666667,88,2,2,4,0,4,2,0,2,FALSE,11,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,1663,0.305965293,46.1,53.9,2.712,-1.436423077,4.148423077,64,58.07692308,5.923076923,5.108846154,-1.508846154,140.2,143.45,-3.25,1406
최원태,2022,키움,SP,28,184,104,2022-05-17,Away,21.6,3,1.5,6,34,105.6666667,101,2,2,8,0,2,1,0,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,330,9589,2021,0.305965293,46.1,53.9,2.945,-1.203423077,4.148423077,66,58.07692308,7.923076923,5.108846154,-2.108846154,139.6,143.45,-3.85,1406
최원태,2022,키움,SP,28,184,104,2022-05-22,Home,25.5,3.6,1.2,5,39,105.6666667,85,3,2,4,1,4,2,0,2,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,2384,0.305965293,46.1,53.9,5.312,1.163576923,4.148423077,62,58.07692308,3.923076923,5.108846154,-1.508846154,142.3,143.45,-1.15,1406
최원태,2022,키움,SP,28,184,104,2022-05-28,Away,23.7,1.5,0.67,6,45,105.6666667,87,3,1,4,0,6,0,0,inf,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,2794,0.305965293,46.1,53.9,1.112,-3.036423077,4.148423077,77,58.07692308,18.92307692,5.108846154,-3.608846154,139.5,143.45,-3.95,1406
최원태,2022,키움,SP,28,184,104,2022-06-03,Away,29.3,18,3.33,3,48,105.6666667,68,6,6,7,0,3,3,0,1,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,169,9589,3364,0.305965293,46.1,53.9,4.112,-0.0364230769,4.148423077,42,58.07692308,-16.07692308,5.108846154,12.89115385,140.2,143.45,-3.25,1406
최원태,2022,키움,SP,28,184,104,2022-06-10,Away,25.3,9,2.25,4,52,105.6666667,96,4,4,7,0,4,2,1,2,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,305,9589,3838,0.305965293,46.1,53.9,3.362,-0.786423077,4.148423077,53,58.07692308,-5.076923077,5.108846154,3.891153846,141.1,143.45,-2.35,1406
최원태,2022,키움,SP,28,184,104,2022-06-16,Home,25.5,3.6,0.8,5,57,105.6666667,91,2,2,2,0,5,2,1,2.5,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,4143,0.305965293,46.1,53.9,2.912,-1.236423077,4.148423077,67,58.07692308,8.923076923,5.108846154,-1.508846154,144.6,143.45,1.15,1406
최원태,2022,키움,SP,28,184,104,2022-06-22,Away,27.4,0,1,5,62,105.6666667,86,0,0,3,0,5,2,1,2.5,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,4453,0.305965293,46.1,53.9,2.912,-1.236423077,4.148423077,68,58.07692308,9.923076923,5.108846154,-5.108846154,142.7,143.45,-0.75,1406
최원태,2022,키움,SP,28,184,104,2022-06-28,Home,25.5,3.38,0.75,5.333333333,67.33333333,105.6666667,69,2,2,4,0,1,0,0,inf,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,401,9589,4950,0.305965293,46.1,53.9,2.737,-1.411423077,4.148423077,67,58.07692308,8.923076923,5.108846154,-1.728846154,144.8,143.45,1.35,1406
최원태,2022,키움,SP,28,184,104,2022-07-03,Home,25.5,1.8,1.4,5,72.33333333,105.6666667,83,1,1,4,1,1,3,0,0.333333333,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,4950,0.305965293,46.1,53.9,7.112,2.963576923,4.148423077,58,58.07692308,-0.0769230769,5.108846154,-3.308846154,143.1,143.45,-0.35,1406
최원태,2022,키움,SP,28,184,104,2022-07-09,Home,25.5,0,1,6,78.33333333,105.6666667,87,0,0,4,0,2,2,0,1,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,4998,0.305965293,46.1,53.9,3.445,-0.703423077,4.148423077,70,58.07692308,11.92307692,5.108846154,-5.108846154,141.3,143.45,-2.15,1406
최원태,2022,키움,RP,28,184,104,2022-07-23,Home,25.5,0,2,1,79.33333333,105.6666667,27,0,0,0,0,1,2,0,0.5,FALSE,13,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,5048,0.305965293,46.1,53.9,7.112,2.963576923,4.148423077,43,58.07692308,-15.07692308,5.108846154,-5.108846154,142.7,143.45,-0.75,1406
최원태,2022,키움,SP,28,184,104,2022-07-30,Away,30.2,3,0.67,6,85.33333333,105.6666667,89,2,2,3,1,5,1,0,5,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,5406,0.305965293,46.1,53.9,4.112,-0.0364230769,4.148423077,72,58.07692308,13.92307692,5.108846154,-2.108846154,143.8,143.45,0.35,1406
최원태,2022,키움,SP,28,184,104,2022-08-05,Away,32.4,12,2.33,3,88.33333333,105.6666667,68,4,4,5,1,2,2,0,1,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,24,9589,5793,0.305965293,46.1,53.9,8.112,3.963576923,4.148423077,45,58.07692308,-13.07692308,5.108846154,6.891153846,145.8,143.45,2.35,1406
최원태,2022,키움,SP,28,184,104,2022-08-12,Home,25.5,1.5,1.17,6,94.33333333,105.6666667,97,1,1,6,0,3,1,1,3,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,5817,0.305965293,46.1,53.9,3.112,-1.036423077,4.148423077,70,58.07692308,11.92307692,5.108846154,-3.608846154,144,143.45,0.55,1406
최원태,2022,키움,SP,28,184,104,2022-08-18,Away,28.4,7.11,1.26,6.333333333,100.6666667,105.6666667,84,5,5,6,1,3,2,1,1.5,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,31,9589,6156,0.305965293,46.1,53.9,5.638,1.489576923,4.148423077,64,58.07692308,5.923076923,5.108846154,2.001153846,145.55,143.45,2.1,1406
최원태,2022,키움,RP,28,184,104,2022-09-23,Home,25.5,0,0,1,101.6666667,105.6666667,5,0,0,0,0,0,0,0,inf,FALSE,35,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,8523,0.305965293,46.1,53.9,3.112,-1.036423077,4.148423077,46,58.07692308,-12.07692308,5.108846154,-5.108846154,148.75,143.45,5.3,343.529703
최원태,2022,키움,RP,28,184,104,2022-09-24,Home,25.5,27,6,0.666666667,102.3333333,105.6666667,20,2,2,3,0,0,1,0,0,TRUE,0,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,9589,8523,0.305965293,46.1,53.9,7.612,3.463576923,4.148423077,37,58.07692308,-21.07692308,5.108846154,21.89115385,146.5,143.45,3.05,343.529703
최원태,2022,키움,RP,28,184,104,2022-09-27,Away,24.5,9,2,1,103.3333333,105.6666667,19,1,1,2,0,0,0,0,inf,FALSE,2,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,363,9589,8886,0.305965293,46.1,53.9,3.112,-1.036423077,4.148423077,43,58.07692308,-15.07692308,5.108846154,3.891153846,147.4,143.45,3.95,343.529703
최원태,2022,키움,RP,28,184,104,2022-09-29,Away,22.3,10.8,2.4,1.666666667,105,105.6666667,34,2,2,1,0,1,3,0,0.333333333,FALSE,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,369,9589,9255,0.305965293,46.1,53.9,7.312,3.163576923,4.148423077,42,58.07692308,-16.07692308,5.108846154,5.691153846,147.4,143.45,3.95,343.529703
최원태,2022,키움,RP,28,184,104,2022-10-06,Away,17.8,0,0,0.666666667,105.6666667,105.6666667,5,0,0,0,0,1,0,0,inf,FALSE,6,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,176,9589,9431,0.305965293,46.1,53.9,0.112,-4.036423077,4.148423077,45,58.07692308,-13.07692308,5.108846154,-5.108846154,147,143.45,3.55,343.529703
최원태,2023,LG,SP,28,184,104,2023-04-05,Home,10.4,1.5,1.33,6,6,146.6666667,104,1,1,5,0,3,3,0,1,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,28,0.269754717,37.1,62.9,3.755,-0.284115385,4.039115385,67,65.5,1.5,5.340769231,-3.840769231,148.4,145.0346154,3.365384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-04-11,Away,12.2,5.4,1.4,5,11,146.6666667,90,3,3,5,0,4,2,1,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,386,10005,438,0.269754717,37.1,62.9,3.455,-0.584115385,4.039115385,62,65.5,-3.5,5.340769231,0.0592307692,146.6,145.0346154,1.565384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-04-16,Home,14.4,0,0.63,8,19,146.6666667,82,0,0,4,0,5,1,0,5,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,824,0.269754717,37.1,62.9,2.38,-1.659115385,4.039115385,87,65.5,21.5,5.340769231,-5.340769231,144.65,145.0346154,-0.384615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-04-22,Away,20.6,3,1.17,6,25,146.6666667,88,2,2,6,1,4,1,0,4,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,982,0.269754717,37.1,62.9,4.588,0.548884615,4.039115385,68,65.5,2.5,5.340769231,-2.340769231,147.1,145.0346154,2.065384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-04-28,Away,18.1,6,1.33,6,31,146.6666667,97,4,4,7,0,4,1,1,4,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,1140,0.269754717,37.1,62.9,2.922,-1.117115385,4.039115385,67,65.5,1.5,5.340769231,0.659230769,143.6,145.0346154,-1.434615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-05-04,Away,16.5,20.25,3,4,35,146.6666667,83,10,9,11,2,0,1,0,0,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,1487,0.269754717,37.1,62.9,10.505,6.465884615,4.039115385,38,65.5,-27.5,5.340769231,14.90923077,141.75,145.0346154,-3.284615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-05-10,Away,24.6,1.5,1.5,6,41,146.6666667,99,1,1,7,0,6,2,0,3,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,1834,0.269754717,37.1,62.9,2.255,-1.784115385,4.039115385,70,65.5,4.5,5.340769231,-3.840769231,145.7,145.0346154,0.665384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-05-16,Home,28.8,2.7,1.2,6.666666667,47.66666667,146.6666667,102,2,2,7,1,8,1,0,8,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,294,10005,2422,0.269754717,37.1,62.9,3.255,-0.784115385,4.039115385,75,65.5,9.5,5.340769231,-2.640769231,145.35,145.0346154,0.315384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-05-21,Away,22.9,0,0.83,6,53.66666667,146.6666667,89,0,0,3,0,6,2,0,3,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,2422,0.269754717,37.1,62.9,2.255,-1.784115385,4.039115385,75,65.5,9.5,5.340769231,-5.340769231,146.15,145.0346154,1.115384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-05-27,Home,19,0,0.83,6,59.66666667,146.6666667,87,0,0,3,0,6,2,0,3,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,2777,0.269754717,37.1,62.9,2.255,-1.784115385,4.039115385,75,65.5,9.5,5.340769231,-5.340769231,146,145.0346154,0.965384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-06-02,Away,22.3,1.35,0.45,6.666666667,66.33333333,146.6666667,94,1,1,2,1,6,1,0,6,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,3068,0.269754717,37.1,62.9,3.855,-0.184115385,4.039115385,79,65.5,13.5,5.340769231,-3.990769231,145.2,145.0346154,0.165384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-06-08,Home,24.5,0,0.71,7,73.33333333,146.6666667,94,0,0,5,0,7,0,2,inf,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,3092,0.269754717,37.1,62.9,2.112,-1.927115385,4.039115385,84,65.5,18.5,5.340769231,-5.340769231,144.85,145.0346154,-0.184615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-06-14,Home,25,1.29,1.14,7,80.33333333,146.6666667,95,1,1,8,0,3,0,0,inf,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,3419,0.269754717,37.1,62.9,2.398,-1.641115385,4.039115385,76,65.5,10.5,5.340769231,-4.050769231,144.75,145.0346154,-0.284615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-06-20,Away,23.7,3,1.17,6,86.33333333,146.6666667,109,2,2,4,1,5,3,0,1.666666667,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,347,10005,3766,0.269754717,37.1,62.9,5.255,1.215884615,4.039115385,67,65.5,1.5,5.340769231,-2.340769231,145.85,145.0346154,0.815384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-07-02,Home,31.3,3.6,1.8,5,91.33333333,146.6666667,92,2,2,4,0,5,5,0,1,FALSE,11,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,4205,0.269754717,37.1,62.9,4.255,0.215884615,4.039115385,59,65.5,-6.5,5.340769231,-1.740769231,145.25,145.0346154,0.215384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-07-08,Away,29.9,7.5,0.83,6,97.33333333,146.6666667,104,5,5,3,1,5,2,1,2.5,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,4591,0.269754717,37.1,62.9,5.255,1.215884615,4.039115385,67,65.5,1.5,5.340769231,2.159230769,142.35,145.0346154,-2.684615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-07-23,Away,28.9,7.2,1.6,5,102.3333333,146.6666667,69,4,4,6,0,1,2,0,0.5,FALSE,14,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,4977,0.269754717,37.1,62.9,4.055,0.0158846154,4.039115385,57,65.5,-8.5,5.340769231,1.859230769,143.2,145.0346154,-1.834615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-07-30,Away,33.6,0,0.33,6,108.3333333,146.6666667,75,0,0,2,0,5,0,0,inf,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,5039,0.269754717,37.1,62.9,1.588,-2.451115385,4.039115385,79,65.5,13.5,5.340769231,-5.340769231,146.2,145.0346154,1.165384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-08-05,Away,31.9,10.8,1.8,5,113.3333333,146.6666667,77,6,6,9,1,4,0,1,inf,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,5333,0.269754717,37.1,62.9,4.855,0.815884615,4.039115385,57,65.5,-8.5,5.340769231,5.459230769,144.65,145.0346154,-0.384615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-08-12,Home,26.4,3.6,1.6,5,118.3333333,146.6666667,100,2,2,6,0,5,2,0,2.5,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,5849,0.269754717,37.1,62.9,2.455,-1.584115385,4.039115385,63,65.5,-2.5,5.340769231,-1.740769231,143.05,145.0346154,-1.984615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-08-18,Away,30.5,5.14,0.71,7,125.3333333,146.6666667,95,4,4,3,1,4,2,1,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,313,10005,6456,0.269754717,37.1,62.9,5.255,1.215884615,4.039115385,73,65.5,7.5,5.340769231,-0.200769231,145.7,145.0346154,0.665384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-08-25,Away,29.8,20.25,4.25,4,129.3333333,146.6666667,93,11,9,15,0,5,2,0,2.5,FALSE,6,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,347,10005,6849,0.269754717,37.1,62.9,2.255,-1.784115385,4.039115385,41,65.5,-24.5,5.340769231,14.90923077,145.05,145.0346154,0.0153846154,343.529703
최원태,2023,LG,SP,28,184,104,2023-09-05,Away,31.2,6,2,3,132.3333333,146.6666667,62,2,2,5,1,3,1,0,3,FALSE,10,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,31,10005,7227,0.269754717,37.1,62.9,6.588,2.548884615,4.039115385,50,65.5,-15.5,5.340769231,0.659230769,143.5,145.0346154,-1.534615385,343.529703
최원태,2023,LG,SP,28,184,104,2023-09-10,Away,29.4,23.63,4.88,2.666666667,135,146.6666667,81,7,7,8,0,3,5,0,0.6,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,7499,0.269754717,37.1,62.9,6.63,2.590884615,4.039115385,34,65.5,-31.5,5.340769231,18.28923077,147,145.0346154,1.965384615,343.529703
최원태,2023,LG,SP,28,184,104,2023-09-24,Home,24.5,1.29,1,7,142,146.6666667,92,1,1,6,1,8,1,0,8,FALSE,13,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,8723,0.269754717,37.1,62.9,3.255,-0.784115385,4.039115385,79,65.5,13.5,5.340769231,-4.050769231,145.1,145.0346154,0.0653846154,4809.415842
최원태,2023,LG,SP,28,184,104,2023-09-30,Away,23.9,3.86,1.93,4.666666667,146.6666667,146.6666667,99,2,2,5,1,3,4,0,0.75,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,10005,8723,0.269754717,37.1,62.9,7.326,3.286884615,4.039115385,54,65.5,-11.5,5.340769231,-1.480769231,143.9,145.0346154,-1.134615385,4809.415842
최원태,2024,LG,SP,28,184,104,2024-03-27,Home,13.1,1.93,1.71,4.666666667,4.666666667,126.6666667,83,2,1,3,0,3,5,1,0.6,FALSE,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8965,0,0.302821429,39.2,60.8,5.737,1.149166667,4.587833333,57,62.625,-5.625,8.773333333,-6.843333333,145.95,143.4083333,2.541666667,7214.123762
최원태,2024,LG,SP,28,184,104,2024-04-02,Home,20,6.35,0.88,5.666666667,10.33333333,126.6666667,101,4,4,4,1,10,1,0,10,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,24,8965,48,0.302821429,39.2,60.8,2.46,-2.127833333,4.587833333,72,62.625,9.375,8.773333333,-2.423333333,145.5,143.4083333,2.091666667,7214.123762
최원태,2024,LG,SP,28,184,104,2024-04-07,Home,22,7.2,1.6,5,15.33333333,126.6666667,98,4,4,6,1,8,2,0,4,FALSE,4,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8965,48,0.302821429,39.2,60.8,3.766,-0.821833333,4.587833333,62,62.625,-0.625,8.773333333,-1.573333333,143.7,143.4083333,0.291666667,7214.123762
최원태,2024,LG,SP,28,184,104,2024-04-13,Away,26.2,8.31,2.31,4.333333333,19.66666667,126.6666667,87,4,4,7,0,6,3,0,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8965,630,0.302821429,39.2,60.8,2.474,-2.113833333,4.587833333,55,62.625,-7.625,8.773333333,-0.463333333,143.05,143.4083333,-0.358333333,7214.123762
최원태,2024,LG,SP,28,184,104,2024-04-19,Away,17.3,1.5,0.83,6,25.66666667,126.6666667,91,1,1,2,0,5,3,0,1.666666667,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,46,8965,676,0.302821429,39.2,60.8,2.999,-1.588833333,4.587833333,72,62.625,9.375,8.773333333,-7.273333333,144.5,143.4083333,1.091666667,7214.123762
최원태,2024,LG,SP,28,184,104,2024-04-25,Away,17.6,0,0.67,6,31.66666667,126.6666667,97,0,0,2,0,3,2,0,1.5,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8965,989,0.302821429,39.2,60.8,3.166,-1.421833333,4.587833333,73,62.625,10.375,8.773333333,-8.773333333,141.9,143.4083333,-1.508333333,7214.123762
최원태,2024,LG,SP,28,184,104,2024-05-01,Away,17,1.29,0.71,7,38.66666667,126.6666667,92,1,1,4,0,2,1,0,2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8965,1630,0.302821429,39.2,60.8,3.023,-1.564833333,4.587833333,77,62.625,14.375,8.773333333,-7.483333333,143.4,143.4083333,-0.00833333333,7214.123762
최원태,2024,LG,SP,28,184,104,2024-05-07,Home,14.5,5.79,2.57,4.666666667,43.33333333,126.6666667,99,3,3,7,0,6,5,0,1.2,FALSE,5,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,8965,1977,0.302821429,39.2,60.8,3.809,-0.778833333,4.587833333,54,62.625,-8.625,8.773333333,-2.983333333,142.8,143.4083333,-0.608333333,7214.123762
