Name,Year,Team,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp,연투 여부,휴식일 수,연투일,2023WBC,2021올림픽,2023아시안게임,2023아시아프로야구챔피언십,2023 아시아 야구 선수권 대회,2019프리미어12,PS_KS,PS_PO,PS_SP,PS_V,PS_WC
유영찬,2024,LG,2024-06-01,@ Doosan,RP,,0,1,1,19,0,0,0,0,0,1,0,,Away,잠실 야구장,17:00,23.7,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-05,vs. Kiwoom,RP,SV,0,1,1,14,0,0,0,0,0,1,0,,Home,잠실 야구장,18:30,26.2,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-06,vs. Kiwoom,RP,SV,0,0,1 ⅓,12,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,26.7,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-14,vs. Lotte,RP,SV,0,0,1 ⅔,17,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,27.3,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-15,vs. Lotte,RP,L,9,3,1,19,1,1,2,0,2,1,0,,Home,잠실 야구장,17:00,28.2,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-19,@ Kia,RP,SV,0,1,2,33,0,0,2,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,29.7,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-21,vs. KT,RP,L,9,4,1,22,1,1,0,0,1,4,0,,Home,잠실 야구장,18:30,29.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-23,vs. KT,RP,,0,1,1,19,0,0,1,0,1,0,0,,Home,잠실 야구장,17:00,28.6,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-26,vs. Samsung,RP,W,0,0,1,17,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,28.6,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-06-30,@ NC,RP,SV,0,0.6,1 ⅔,26,0,0,1,0,4,0,0,,Away,창원 NC 파크,17:00,27.5,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-04,@ Kiwoom,RP,SV,0,0.6,1 ⅔,24,0,0,0,0,1,1,0,,Away,고척 스카이돔,18:30,25.5,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-10,vs. Kia,RP,,18,3,1,21,2,2,3,0,0,0,0,,Home,잠실 야구장,18:30,30.8,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-13,@ Hanwha,RP,,9,3,1,18,1,1,2,0,0,1,1,,Away,대전 한화생명 볼파크,18:00,29.6,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-14,@ Hanwha,RP,,0,2,1,19,0,0,1,0,1,1,0,,Away,대전 한화생명 볼파크,17:00,28.7,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-17,vs. SSG,RP,,0,3,1,22,1,0,2,0,0,1,0,,Home,잠실 야구장,18:30,27.6,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-21,vs. Doosan,RP,SV,0,0,1 ⅓,17,0,0,0,0,3,0,0,,Home,잠실 야구장,17:00,30.8,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-23,@ Lotte,RP,W,0,3,1 ⅓,38,0,0,1,0,2,3,0,,Away,사직 야구장,18:30,31,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-07-25,@ Lotte,RP,,0,1,1,12,0,0,1,0,2,0,0,,Away,사직 야구장,18:30,31,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-08,@ Doosan,RP,,0,0,0 ⅓,4,0,0,0,0,1,0,0,,Away,잠실 야구장,18:30,31.8,FALSE,13,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-09,vs. NC,RP,SV,0,0.75,1 ⅓,18,0,0,1,0,3,0,0,,Home,잠실 야구장,18:30,33.1,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-11,vs. NC,RP,W,0,1,1,30,2,0,1,0,1,0,1,,Home,잠실 야구장,17:00,33.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-13,@ Hanwha,RP,SV,0,1,1,18,0,0,0,0,2,1,0,,Away,대전 한화생명 볼파크,18:30,34.1,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-16,vs. Kia,RP,L,27,3,1,26,3,3,2,1,0,1,0,,Home,잠실 야구장,18:30,33,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-20,vs. SSG,RP,SV,0,0,1,8,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,34.4,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-28,vs. KT,RP,,0,0,1,17,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,31.7,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-08-29,vs. KT,RP,L,0,,0,15,3,3,3,0,0,1,0,,Home,잠실 야구장,18:30,31.7,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-06,vs. Hanwha,RP,,9,3,1,27,1,1,2,0,1,1,0,,Home,잠실 야구장,18:30,25.3,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-10,vs. Lotte,RP,,0,1,1,8,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,32.4,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-11,vs. Kiwoom,RP,,27,3,0 ⅓,11,1,1,1,0,1,0,0,,Home,잠실 야구장,18:30,30.6,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-14,@ NC,RP,SV,0,1.5,1 ⅓,26,0,0,2,0,1,0,0,,Away,창원 NC 파크,17:00,32.2,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-18,@ Lotte,RP,SV,9,2,1,27,1,1,0,0,2,2,0,,Away,사직 야구장,18:30,31.3,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-19,@ Lotte,RP,SV,0,1,1,15,0,0,0,0,1,1,0,,Away,사직 야구장,18:30,32.4,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-22,vs. Doosan,RP,,0,0,1,6,0,0,0,0,0,0,0,,Home,잠실 야구장,14:00,25.6,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-24,@ SSG,RP,,9,2,1,16,1,1,2,0,2,0,0,,Away,인천 SSG 랜더스필드,18:30,24,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-26,vs. Kiwoom,RP,SV,0,0,1,14,0,0,0,0,1,0,0,,Home,잠실 야구장,18:30,26.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유영찬,2024,LG,2024-09-28,@ Samsung,RP,,0,0,1,17,0,0,0,0,3,0,0,,Away,대구 삼성 라이온즈 파크,17:00,26.8,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
유지성,2024,Kia,2024-08-29,vs. SSG,RP,,9,1,1,20,2,1,1,1,0,0,0,,Home,광주 기아 챔피언스 필드,18:30,31.9,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
유지성,2024,Kia,2024-09-06,vs. Kiwoom,RP,,0,2,1,20,0,0,2,0,2,0,1,,Home,광주 기아 챔피언스 필드,18:30,29.3,FALSE,7,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
유지성,2024,Kia,2024-09-27,@ Hanwha,RP,,27,6,0 ⅓,11,2,1,2,0,1,0,0,,Away,대전 한화생명 볼파크,18:30,24.4,FALSE,20,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-05-01,@ Doosan,RP,,0,3,1,18,0,0,1,0,0,2,0,,Away,잠실 야구장,18:30,23.1,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-05-04,vs. Lotte,RP,,4.5,2.5,2,48,2,1,4,1,1,1,0,,Home,대구 삼성 라이온즈 파크,17:00,22.4,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-05-10,@ NC,RP,,16.2,3.6,1 ⅔,50,3,3,4,1,2,2,0,,Away,창원 NC 파크,18:30,21.3,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-06-18,vs. SSG,RP,,0,1,2,33,0,0,0,0,1,2,1,,Home,대구 삼성 라이온즈 파크,18:30,26.3,FALSE,38,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-08-08,vs. Hanwha,RP,,9,1,1,11,1,1,1,1,1,0,0,,Home,대구 삼성 라이온즈 파크,18:30,30.6,FALSE,50,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-09-06,@ Lotte,SP,,3.86,2.57,2 ⅓,66,1,1,2,0,1,4,1,45,Away,사직 야구장,18:30,29.1,FALSE,28,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-09-11,@ Hanwha,RP,,0,1,1,18,0,0,0,0,1,1,0,,Away,대전 한화생명 볼파크,18:30,29.2,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-09-17,@ Doosan,RP,,0,1,1,16,0,0,0,0,0,1,0,,Away,잠실 야구장,18:30,31.2,FALSE,5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-09-19,@ KT,RP,,0,1,2,34,0,0,1,0,2,1,0,,Away,수원 KT 위즈파크,18:30,32.1,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-09-23,@ Kia,RP,,9,2.5,2,33,2,2,3,0,1,2,0,,Away,광주 기아 챔피언스 필드,18:30,24.2,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
육선엽,2024,Samsung,2024-09-28,vs. LG,RP,,18,4,1,28,2,2,3,0,1,1,0,,Home,대구 삼성 라이온즈 파크,17:00,26.8,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-03,vs. Kiwoom,RP,,0,1.5,0 ⅔,14,0,0,1,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,27.5,FALSE,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-05,vs. NC,RP,,0,1.8,1 ⅔,29,0,0,2,0,3,1,0,,Home,대전 한화생명 볼파크,18:30,28.9,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-06,vs. NC,RP,,27,3,0 ⅓,12,1,1,1,1,1,0,0,,Home,대전 한화생명 볼파크,17:00,29.8,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-11,@ Lotte,RP,,9,2,1,16,1,1,2,0,0,0,0,,Away,사직 야구장,18:30,26.1,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-16,vs. LG,RP,,0,1.29,2 ⅓,29,0,0,2,0,0,1,0,,Home,대전 한화생명 볼파크,18:30,28.1,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-18,vs. LG,RP,,0,2,1,27,2,0,2,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,23.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-23,@ Samsung,RP,,0,1,1,12,0,0,0,0,0,1,0,,Away,대구 삼성 라이온즈 파크,18:30,26.9,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-24,@ Samsung,RP,,0,,0,11,0,0,1,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,25.2,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-06-27,vs. KT,RP,,0,4.5,0 ⅔,14,1,0,1,0,1,2,0,,Home,대전 한화생명 볼파크,17:00,29.8,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-02,@ Kia,RP,,0,6,0 ⅓,13,0,0,2,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,27.2,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-05,@ Doosan,RP,,0,0,0 ⅓,3,0,0,0,0,0,0,0,,Away,잠실 야구장,17:00,26.9,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-07,vs. Lotte,RP,,5.4,1.8,1 ⅔,26,1,1,2,0,0,1,0,,Home,대전 한화생명 볼파크,18:30,28.9,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-11,vs. SK,RP,,0,1.2,1 ⅔,16,0,0,0,0,1,2,0,,Home,대전 한화생명 볼파크,18:00,29.2,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-15,@ KT,RP,,0,3,0 ⅓,8,0,0,1,0,0,0,0,,Away,수원 KT 위즈파크,18:30,26.3,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-17,@ LG,RP,,9,3,1,18,1,1,2,0,1,1,0,,Away,잠실 야구장,18:30,29.3,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-21,vs. Kia,RP,,9,3,1,33,2,1,3,1,2,0,0,,Home,대전 한화생명 볼파크,18:30,29.7,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-24,vs. SK,RP,,0,0,1,15,0,0,0,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,26,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-27,vs. SK,RP,H,0,1,1,17,0,0,0,0,0,1,0,,Home,대전 한화생명 볼파크,18:30,28.3,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-07-30,@ Samsung,RP,,0,0.75,1 ⅓,20,0,0,0,0,1,1,1,,Away,대구 삼성 라이온즈 파크,18:30,26,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-01,@ LG,RP,,0,0,1,16,0,0,0,0,2,0,1,,Away,잠실 야구장,18:00,28.7,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-06,vs. NC,RP,,0,0,0 ⅓,3,0,0,0,0,0,0,0,,Home,대전 한화생명 볼파크,18:30,29.1,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-09,vs. KT,RP,,0,1,1,18,0,0,1,0,3,0,0,,Home,대전 한화생명 볼파크,17:00,31.1,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-11,@ Kiwoom,RP,W,0,1,2,27,0,0,1,0,1,1,0,,Away,고척 스카이돔,18:30,25.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-13,@ Kiwoom,RP,,0,2,1,17,0,0,1,0,2,1,0,,Away,고척 스카이돔,18:30,25.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-18,@ SK,RP,,0,4.5,0 ⅔,21,3,0,2,1,0,1,0,,Away,인천 SSG 랜더스필드,18:30,29.2,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-23,@ LG,RP,H,0,1.5,0 ⅔,6,0,0,1,0,0,0,0,,Away,잠실 야구장,17:00,30.1,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-24,@ LG,RP,,0,0,1,9,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,30.8,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-26,@ NC,RP,,0,0,1,17,0,0,0,0,0,0,0,,Away,창원 NC 파크,18:30,30.1,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-08-30,@ Lotte,RP,,0,1,1,15,0,0,1,0,0,0,0,,Away,사직 야구장,17:00,31.7,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-01,@ Doosan,RP,,0,1,1,16,0,0,0,0,0,1,0,,Away,잠실 야구장,18:30,29.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-03,vs. Kiwoom,RP,,0,0,1,14,0,0,0,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,26,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-04,vs. Kiwoom,RP,,0,3,0 ⅔,15,0,0,0,0,0,2,0,,Home,대전 한화생명 볼파크,18:30,27,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-08,@ Samsung,RP,,0,2,1,21,0,0,0,0,0,2,0,,Away,대구 삼성 라이온즈 파크,18:30,26.9,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-10,vs. SK,RP,,0,1.5,0 ⅔,15,0,0,1,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,26.4,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-12,@ KT,RP,,0,1.5,0 ⅔,12,0,0,1,0,2,0,0,,Away,수원 KT 위즈파크,17:00,24.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-13,@ KT,RP,H,0,6,0 ⅓,12,0,0,2,0,0,0,0,,Away,수원 KT 위즈파크,14:00,26.1,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-15,vs. LG,RP,,9,2,1,24,1,1,2,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,26.7,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-17,@ Kiwoom,RP,,0,0.75,1 ⅓,24,0,0,0,0,2,1,0,,Away,고척 스카이돔,18:30,25.5,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-18,@ Kiwoom,RP,W,0,0,0 ⅔,7,0,0,0,0,1,0,0,,Away,고척 스카이돔,18:30,25.5,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-20,@ Kia,RP,W,0,1,1,13,0,0,0,0,1,1,0,,Away,광주 기아 챔피언스 필드,14:00,24,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-22,vs. Doosan,RP,H,0,0,1,12,0,0,0,0,3,0,0,,Home,대전 한화생명 볼파크,18:30,22.2,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-23,vs. Doosan,RP,H,0,0,1,12,0,0,0,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,22.2,TRUE,0,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-25,vs. Lotte,RP,,0,1,1,13,0,0,1,0,0,0,0,,Home,대전 한화생명 볼파크,18:30,23.6,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-09-29,vs. Doosan,RP,,13.5,3,0 ⅔,24,1,1,1,0,1,1,0,,Home,대전 한화생명 볼파크,18:30,22.3,FALSE,3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-10-01,vs. Doosan,RP,W,0,2.25,1 ⅓,18,0,0,2,0,0,1,0,,Home,대전 한화생명 볼파크,18:30,22.9,FALSE,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-10-06,@ Kia,RP,H,27,9,0 ⅓,15,1,1,3,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,17.8,FALSE,4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
윤대경,2020,Hanwha,2020-10-09,vs. Kiwoom,RP,W,0,1,1,14,0,0,1,0,1,0,0,,Home,대전 한화생명 볼파크,18:30,19.7,FALSE,2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
