Name,Team,Year,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp
오석주,Kiwoom,2025,2025-05-09,vs. Hanwha,RP,,0.0,,0,14,2,2,3,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
오석주,Kiwoom,2025,2025-05-06,vs. Kia,RP,,0.0,2.25,1 ⅓,28,0,0,2,0,1,1,0,,Home,고척 스카이돔,18:30,25.5
오석주,Kiwoom,2025,2025-05-04,@ KT,RP,,0.0,1.2,1 ⅔,18,0,0,2,0,2,0,0,,Away,수원 KT 위즈파크,14:00,19.3
오석주,Kiwoom,2025,2025-05-02,@ KT,RP,H,0.0,1.5,0 ⅔,11,0,0,0,0,0,1,0,,Away,수원 KT 위즈파크,18:30,14.5
오석주,Kiwoom,2025,2025-05-01,vs. Lotte,RP,,9.0,2.0,1,22,1,1,1,0,2,1,0,,Home,고척 스카이돔,18:30,25.5
오석주,Kiwoom,2025,2025-04-29,vs. Lotte,RP,,81.0,9.0,0 ⅓,16,3,3,3,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
오석주,Kiwoom,2025,2025-04-25,@ SSG,RP,,6.75,0.38,2 ⅔,43,2,2,1,0,2,0,1,,Away,인천 SSG 랜더스필드,18:30,14.2
오석주,Kiwoom,2025,2025-04-22,vs. Doosan,RP,H,18.0,2.0,1,15,2,2,2,1,0,0,0,,Home,고척 스카이돔,18:30,25.5
오석주,Kiwoom,2025,2025-04-20,vs. KT,RP,,0.0,0.0,1,8,0,0,0,0,0,0,0,,Home,고척 스카이돔,14:00,25.5
오석주,Kiwoom,2025,2025-04-18,vs. KT,RP,,0.0,1.5,1 ⅓,18,0,0,2,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
오석주,Kiwoom,2025,2025-04-15,@ Lotte,RP,,27.0,9.0,0 ⅓,12,1,1,2,0,0,1,0,,Away,사직 야구장,18:30,12.8
오석주,Kiwoom,2025,2025-04-12,@ Hanwha,RP,H,0.0,1.0,1,17,0,0,1,0,0,0,1,,Away,대전 한화생명 볼파크,17:00,19.3
오석주,Kiwoom,2025,2025-04-06,vs. NC,RP,,0.0,1.0,1,16,0,0,1,0,2,0,0,,Home,고척 스카이돔,14:00,25.5
오석주,Kiwoom,2025,2025-04-05,vs. NC,RP,,0.0,1.0,2,25,0,0,2,0,1,0,0,,Home,고척 스카이돔,17:00,25.5
오석주,Kiwoom,2025,2025-04-02,@ Doosan,RP,,0.0,0.75,1 ⅓,19,0,0,0,0,2,1,0,,Away,잠실 야구장,18:30,8.4
오석주,Kiwoom,2025,2025-03-30,vs. SSG,RP,,0.0,1.0,1,13,0,0,1,0,0,0,0,,Home,고척 스카이돔,14:00,25.5
오석주,Kiwoom,2025,2025-03-26,@ Kia,RP,,9.0,3.0,1,32,1,1,1,0,1,2,0,,Away,광주 기아 챔피언스 필드,18:30,23.3
오석주,Kiwoom,2025,2025-03-23,@ Samsung,RP,,0.0,0.0,1,12,0,0,0,0,2,0,0,,Away,대구 삼성 라이온즈 파크,14:00,18.7
박정훈,Kiwoom,2025,2025-07-09,@ LG,RP,,0.0,0.0,1,21,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,34.5
박정훈,Kiwoom,2025,2025-07-06,vs. Hanwha,RP,,27.0,4.0,1,32,3,3,4,1,1,0,0,,Home,고척 스카이돔,14:00,25.5
박정훈,Kiwoom,2025,2025-05-24,vs. KT,RP,,0.0,3.0,1,29,0,0,1,0,0,2,0,,Home,고척 스카이돔,17:00,25.5
박정훈,Kiwoom,2025,2025-05-23,vs. KT,RP,,0.0,1.0,1,7,0,0,1,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
박정훈,Kiwoom,2025,2025-05-21,vs. Samsung,RP,,9.0,2.0,1,15,1,1,1,0,0,1,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-07-09,@ LG,RP,,4.5,1.5,2,23,1,1,2,0,0,1,0,,Away,잠실 야구장,18:30,34.5
박윤성,Kiwoom,2025,2025-07-06,vs. Hanwha,RP,,36.0,4.0,1,25,4,4,4,2,1,0,0,,Home,고척 스카이돔,14:00,25.5
박윤성,Kiwoom,2025,2025-07-05,vs. Hanwha,RP,,0.0,0.0,0 ⅔,9,0,0,0,0,1,0,0,,Home,고척 스카이돔,18:00,25.5
박윤성,Kiwoom,2025,2025-07-02,@ KT,RP,,0.0,0.0,2,29,0,0,0,0,1,0,0,,Away,수원 KT 위즈파크,18:30,30.9
박윤성,Kiwoom,2025,2025-06-25,vs. Kia,RP,,9.0,1.0,1,23,1,1,1,1,1,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-06-24,vs. Kia,RP,H,0.0,0.0,1,9,0,0,0,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-06-19,vs. SSG,RP,,0.0,1.0,1,15,0,0,0,0,0,1,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-06-17,vs. SSG,RP,,0.0,1.0,1,16,0,0,1,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-06-12,vs. NC,RP,,0.0,0.0,0 ⅓,2,0,0,0,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-06-10,vs. NC,RP,,0.0,1.0,1,15,0,0,1,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-06-08,vs. LG,RP,,0.0,2.0,1,25,0,0,1,0,1,1,0,,Home,고척 스카이돔,14:00,25.5
박윤성,Kiwoom,2025,2025-05-30,vs. Doosan,RP,,0.0,2.0,1,15,0,0,1,0,1,1,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-05-28,@ Kia,RP,,0.0,,0,7,1,0,2,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,26.5
박윤성,Kiwoom,2025,2025-05-25,vs. KT,RP,,0.0,0.0,0 ⅔,6,0,0,0,0,0,0,0,,Home,고척 스카이돔,14:00,25.5
박윤성,Kiwoom,2025,2025-05-23,vs. KT,RP,,0.0,1.0,1,13,0,0,1,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-05-06,vs. Kia,RP,L,0.0,,0,16,2,2,2,0,0,1,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-05-04,@ KT,RP,L,6.75,1.5,1 ⅓,16,1,1,2,1,2,0,0,,Away,수원 KT 위즈파크,14:00,19.3
박윤성,Kiwoom,2025,2025-05-02,@ KT,RP,H,0.0,1.5,1 ⅓,17,0,0,1,0,1,1,0,,Away,수원 KT 위즈파크,18:30,14.5
박윤성,Kiwoom,2025,2025-05-01,vs. Lotte,RP,,0.0,0.0,1,15,0,0,0,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-04-27,@ SSG,RP,,9.0,2.0,1,22,1,1,2,0,1,0,0,,Away,인천 SSG 랜더스필드,14:00,14.9
박윤성,Kiwoom,2025,2025-04-26,@ SSG,RP,,0.0,0.0,1,15,0,0,0,0,2,0,0,,Away,인천 SSG 랜더스필드,17:00,14.5
박윤성,Kiwoom,2025,2025-04-25,@ SSG,RP,L,9.0,1.0,1,11,1,1,1,1,1,0,0,,Away,인천 SSG 랜더스필드,18:30,14.2
박윤성,Kiwoom,2025,2025-04-22,vs. Doosan,RP,,0.0,9.0,0 ⅓,11,1,0,2,0,0,1,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-04-18,vs. KT,RP,,0.0,0.0,1 ⅓,14,0,0,0,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
박윤성,Kiwoom,2025,2025-04-15,@ Lotte,RP,L,81.0,9.0,0 ⅓,19,3,3,3,1,0,0,0,,Away,사직 야구장,18:30,12.8
박윤성,Kiwoom,2025,2025-04-12,@ Hanwha,RP,H,0.0,1.0,1,21,0,0,0,0,2,1,0,,Away,대전 한화생명 볼파크,17:00,19.3
박윤성,Kiwoom,2025,2025-04-06,vs. NC,RP,,0.0,1.5,0 ⅔,13,0,0,1,0,0,0,0,,Home,고척 스카이돔,14:00,25.5
박윤성,Kiwoom,2025,2025-04-05,vs. NC,RP,,0.0,0.0,1,13,0,0,0,0,1,0,0,,Home,고척 스카이돔,17:00,25.5
박윤성,Kiwoom,2025,2025-04-02,@ Doosan,RP,L,9.0,2.0,1,23,2,1,1,0,1,1,0,,Away,잠실 야구장,18:30,8.4
박윤성,Kiwoom,2025,2025-03-29,vs. SSG,RP,H,0.0,0.0,1,10,0,0,0,0,1,0,0,,Home,고척 스카이돔,17:00,25.5
박윤성,Kiwoom,2025,2025-03-27,@ Kia,RP,SV,0.0,1.0,1,24,0,0,1,0,2,0,0,,Away,광주 기아 챔피언스 필드,18:30,14.1
박윤성,Kiwoom,2025,2025-03-26,@ Kia,RP,,9.0,2.0,1,22,1,1,1,0,1,1,0,,Away,광주 기아 챔피언스 필드,18:30,23.3
원종현,Kiwoom,2025,2025-07-10,@ LG,RP,W,0.0,0.0,1,14,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,33.1
원종현,Kiwoom,2025,2025-07-08,@ LG,RP,L,27.0,6.0,0 ⅓,16,2,1,1,0,0,1,0,,Away,잠실 야구장,18:30,36.2
원종현,Kiwoom,2025,2025-07-05,vs. Hanwha,RP,H,0.0,0.0,1,11,0,0,0,0,0,0,0,,Home,고척 스카이돔,18:00,25.5
원종현,Kiwoom,2025,2025-07-04,vs. Hanwha,RP,,0.0,0.0,0 ⅓,7,0,0,0,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-07-01,@ KT,RP,,0.0,2.0,1,26,0,0,0,0,1,2,0,,Away,수원 KT 위즈파크,18:30,31.3
원종현,Kiwoom,2025,2025-06-29,vs. Samsung,RP,H,0.0,1.0,1,13,0,0,1,0,1,0,0,,Home,고척 스카이돔,14:00,25.5
원종현,Kiwoom,2025,2025-06-27,vs. Samsung,RP,,0.0,0.0,1,10,0,0,0,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-26,vs. Kia,RP,,0.0,1.0,1,22,0,0,1,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-24,vs. Kia,RP,H,0.0,0.0,1,13,0,0,0,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-19,vs. SSG,RP,H,0.0,2.0,1,16,0,0,2,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-18,vs. SSG,RP,SV,0.0,3.0,1,34,0,0,3,0,3,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-12,vs. NC,RP,,9.0,2.0,1,12,1,1,2,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-10,vs. NC,RP,,0.0,1.0,1,18,0,0,0,0,0,1,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-06,vs. LG,RP,,0.0,1.0,1,10,0,0,1,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-06-04,@ Lotte,RP,SV,6.75,2.25,1 ⅓,23,1,1,2,1,0,1,0,,Away,사직 야구장,18:30,24.3
원종현,Kiwoom,2025,2025-06-01,vs. Doosan,RP,SV,0.0,3.0,1,16,0,0,2,0,1,1,0,,Home,고척 스카이돔,14:00,25.5
원종현,Kiwoom,2025,2025-05-31,vs. Doosan,RP,SV,0.0,1.0,1,15,0,0,1,0,1,0,0,,Home,고척 스카이돔,17:00,25.5
원종현,Kiwoom,2025,2025-05-28,@ Kia,RP,L,27.0,3.0,1 ⅓,32,4,4,4,0,2,0,0,,Away,광주 기아 챔피언스 필드,18:30,26.5
원종현,Kiwoom,2025,2025-05-27,@ Kia,RP,,0.0,1.0,1,10,0,0,1,0,0,0,0,,Away,광주 기아 챔피언스 필드,18:30,24.9
원종현,Kiwoom,2025,2025-05-23,vs. KT,RP,,54.0,9.0,0 ⅓,15,2,2,3,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-05-22,vs. Samsung,RP,,0.0,0.0,1,13,0,0,0,0,0,0,1,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-05-20,vs. Samsung,RP,,0.0,3.0,0 ⅔,12,0,0,2,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-05-17,@ NC,RP,H,0.0,2.0,1,11,0,0,2,0,0,0,0,,Away,창원 NC 파크,17:00,22.5
원종현,Kiwoom,2025,2025-05-17,@ NC,RP,,0.0,1.0,1,8,0,0,1,0,1,0,0,,Away,창원 NC 파크,17:00,22.5
원종현,Kiwoom,2025,2025-05-13,@ LG,RP,,0.0,0.0,1,16,0,0,0,0,1,0,0,,Away,잠실 야구장,18:30,24.6
원종현,Kiwoom,2025,2025-05-10,vs. Hanwha,RP,,18.0,3.0,1,21,2,2,3,0,2,0,0,,Home,고척 스카이돔,17:00,25.5
원종현,Kiwoom,2025,2025-05-07,vs. Kia,RP,,0.0,0.0,1,16,0,0,0,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-05-05,vs. Kia,RP,,9.0,3.0,1,20,1,1,1,0,0,2,0,,Home,고척 스카이돔,14:00,25.5
원종현,Kiwoom,2025,2025-04-23,vs. Doosan,RP,,27.0,6.0,0 ⅓,8,1,1,2,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-04-20,vs. KT,RP,,0.0,4.5,0 ⅔,18,3,0,2,0,0,1,0,,Home,고척 스카이돔,14:00,25.5
원종현,Kiwoom,2025,2025-04-18,vs. KT,RP,,5.4,1.2,1 ⅔,25,1,1,1,0,1,1,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-04-16,@ Lotte,RP,,0.0,2.0,1,15,0,0,1,0,0,1,0,,Away,사직 야구장,18:30,16.8
원종현,Kiwoom,2025,2025-04-15,@ Lotte,RP,,0.0,1.5,0 ⅔,8,0,0,1,0,0,0,0,,Away,사직 야구장,18:30,12.8
원종현,Kiwoom,2025,2025-04-12,@ Hanwha,RP,H,0.0,0.0,1,9,0,0,0,0,1,0,0,,Away,대전 한화생명 볼파크,17:00,19.3
원종현,Kiwoom,2025,2025-04-05,vs. NC,RP,,0.0,1.0,1,14,0,0,1,0,1,0,0,,Home,고척 스카이돔,17:00,25.5
원종현,Kiwoom,2025,2025-04-04,vs. NC,RP,H,0.0,0.0,1,11,0,0,0,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
원종현,Kiwoom,2025,2025-03-30,vs. SSG,RP,,0.0,1.0,1,19,0,0,0,0,0,1,0,,Home,고척 스카이돔,14:00,25.5
원종현,Kiwoom,2025,2025-03-27,@ Kia,RP,,18.0,2.0,1,14,2,2,1,1,0,1,0,,Away,광주 기아 챔피언스 필드,18:30,14.1
원종현,Kiwoom,2025,2025-03-23,@ Samsung,RP,,0.0,,0,6,2,2,2,1,0,0,0,,Away,대구 삼성 라이온즈 파크,14:00,18.7
윤석원,Kiwoom,2025,2025-07-09,@ LG,RP,,13.5,3.0,0 ⅔,13,1,1,2,0,0,0,0,,Away,잠실 야구장,18:30,34.5
윤석원,Kiwoom,2025,2025-07-06,vs. Hanwha,RP,,0.0,1.0,1,15,0,0,0,0,1,1,0,,Home,고척 스카이돔,14:00,25.5
윤석원,Kiwoom,2025,2025-06-29,vs. Samsung,RP,H,0.0,1.0,1,14,0,0,0,0,0,1,0,,Home,고척 스카이돔,14:00,25.5
윤석원,Kiwoom,2025,2025-06-28,vs. Samsung,RP,,0.0,1.0,1,8,0,0,1,0,1,0,0,,Home,고척 스카이돔,17:00,25.5
윤석원,Kiwoom,2025,2025-06-25,vs. Kia,RP,,0.0,1.0,1,19,0,0,1,0,1,0,0,,Home,고척 스카이돔,18:30,25.5
윤석원,Kiwoom,2025,2025-06-22,@ Hanwha,RP,,0.0,0.0,1,13,0,0,0,0,0,0,0,,Away,대전 한화생명 볼파크,17:00,28.2
윤석원,Kiwoom,2025,2025-05-20,vs. Samsung,RP,,27.0,4.0,1,29,3,3,2,0,1,2,0,,Home,고척 스카이돔,18:30,25.5
윤석원,Kiwoom,2025,2025-05-05,vs. Kia,RP,,54.0,7.0,1,34,6,6,6,1,1,1,0,,Home,고척 스카이돔,14:00,25.5
윤석원,Kiwoom,2025,2025-05-04,@ KT,RP,,27.0,3.0,0 ⅔,22,2,2,1,0,0,1,1,,Away,수원 KT 위즈파크,14:00,19.3
윤석원,Kiwoom,2025,2025-05-01,vs. Lotte,RP,,0.0,0.0,1 ⅓,20,0,0,0,0,0,0,0,,Home,고척 스카이돔,18:30,25.5
백승현,LG,2025,2025-06-10,vs. SSG,RP,,27.0,6.0,0 ⅓,14,1,1,1,0,0,1,0,,Home,잠실 야구장,18:30,24.8
백승현,LG,2025,2025-06-04,@ NC,RP,,9.0,2.0,1,14,1,1,1,1,0,1,0,,Away,창원 NC 파크,18:30,23.8
백승현,LG,2025,2025-06-03,@ NC,RP,,0.0,1.0,1,15,0,0,0,0,1,1,0,,Away,창원 NC 파크,18:30,25.4
백승현,LG,2025,2025-05-30,vs. Samsung,RP,,9.0,2.0,1,23,1,1,0,0,1,2,0,,Home,잠실 야구장,18:30,27.4
백승현,LG,2025,2025-05-28,vs. Hanwha,RP,,0.0,1.2,1 ⅔,22,0,0,0,0,1,2,0,,Home,잠실 야구장,18:30,23.5
백승현,LG,2025,2025-05-25,@ SSG,RP,,0.0,0.0,1,12,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,14:00,18.2
백승현,LG,2025,2025-05-22,@ Lotte,RP,,0.0,1.5,0 ⅔,13,0,0,1,0,0,0,0,,Away,사직 야구장,18:30,17.4
백승현,LG,2025,2025-05-20,@ Lotte,RP,,0.0,1.5,2,32,0,0,1,0,0,2,0,,Away,사직 야구장,18:30,22.4
백승현,LG,2025,2025-05-17,vs. KT,RP,,0.0,,0,10,0,0,1,0,0,1,0,,Home,잠실 야구장,17:00,18.9
백승현,LG,2025,2025-05-14,vs. Kiwoom,RP,,0.0,0.0,1,13,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,24.0
백승현,LG,2025,2025-05-05,@ Doosan,RP,,13.5,4.5,0 ⅔,23,1,1,2,0,0,1,0,,Away,잠실 야구장,14:00,14.8
백승현,LG,2025,2025-04-30,@ Hanwha,RP,,0.0,0.0,0 ⅓,4,0,0,0,0,0,0,0,,Away,대전 한화생명 볼파크,18:30,26.7
백승현,LG,2025,2025-04-26,@ Kia,RP,,0.0,1.5,1 ⅓,22,0,0,1,0,2,1,0,,Away,광주 기아 챔피언스 필드,17:00,21.9
백승현,LG,2025,2025-04-24,vs. NC,RP,,5.4,2.4,1 ⅔,26,1,1,2,0,1,2,0,,Home,잠실 야구장,18:30,17.0
백승현,LG,2025,2025-04-20,@ SSG,RP,,9.0,2.0,1,15,1,1,1,0,0,1,0,,Away,인천 SSG 랜더스필드,14:00,19.5
백승현,LG,2025,2025-04-19,@ SSG,RP,H,0.0,1.5,0 ⅔,22,0,0,1,0,1,0,0,,Away,인천 SSG 랜더스필드,17:00,10.9
백승현,LG,2025,2025-04-16,vs. Samsung,RP,,0.0,0.0,1,12,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,21.1
백승현,LG,2025,2025-04-13,vs. Doosan,RP,,0.0,0.5,2,29,0,0,1,0,3,0,0,,Home,잠실 야구장,14:00,-0.1
백승현,LG,2025,2025-04-08,@ Kiwoom,RP,,0.0,3.0,1,25,0,0,1,0,1,2,0,,Away,고척 스카이돔,18:30,25.5
백승현,LG,2025,2025-04-03,@ KT,RP,H,0.0,2.0,1,20,0,0,0,0,1,2,0,,Away,수원 KT 위즈파크,18:30,12.2
백승현,LG,2025,2025-03-28,@ NC,RP,W,0.0,1.5,0 ⅔,14,0,0,0,0,2,1,0,,Away,창원 NC 파크,18:30,12.2
백승현,LG,2025,2025-03-23,vs. Lotte,RP,,0.0,,0,14,1,1,2,0,0,1,0,,Home,잠실 야구장,14:00,23.3
함덕주,LG,2025,2025-07-04,@ Samsung,RP,,0.0,1.0,1,8,0,0,1,0,0,0,0,,Away,대구 삼성 라이온즈 파크,18:30,30.0
함덕주,LG,2025,2025-07-02,@ Lotte,RP,,0.0,1.0,1,17,0,0,0,0,3,1,0,,Away,사직 야구장,18:30,30.0
함덕주,LG,2025,2025-06-29,vs. Kia,RP,,40.5,4.5,0 ⅔,21,3,3,1,0,0,2,0,,Home,잠실 야구장,17:00,31.1
임찬규,LG,2025,2025-07-08,vs. Kiwoom,SP,,3.0,1.17,6,93,3,2,6,1,5,1,0,54.0,Home,잠실 야구장,18:30,36.2
임찬규,LG,2025,2025-07-02,@ Lotte,SP,L,6.35,1.06,5 ⅔,97,5,4,5,1,5,1,0,45.0,Away,사직 야구장,18:30,30.0
임찬규,LG,2025,2025-06-26,@ KT,SP,,3.6,1.2,5,90,2,2,5,1,3,1,1,50.0,Away,수원 KT 위즈파크,18:30,25.8
임찬규,LG,2025,2025-06-14,@ Hanwha,SP,,0.0,0.67,6,89,0,0,2,0,3,2,1,68.0,Away,대전 한화생명 볼파크,17:00,29.9
임찬규,LG,2025,2025-06-07,@ Kiwoom,SP,L,5.4,1.4,5,72,3,3,6,0,1,1,0,43.0,Away,고척 스카이돔,17:00,25.5
임찬규,LG,2025,2025-06-01,vs. Samsung,SP,,5.4,1.6,5,106,3,3,7,0,4,1,0,44.0,Home,잠실 야구장,17:00,25.6
임찬규,LG,2025,2025-05-27,vs. Hanwha,SP,W,1.29,1.0,7,90,1,1,5,0,7,2,0,68.0,Home,잠실 야구장,18:30,24.9
임찬규,LG,2025,2025-05-21,@ Lotte,SP,,9.64,2.79,4 ⅔,86,5,5,11,0,1,2,0,21.0,Away,사직 야구장,18:30,23.1
임찬규,LG,2025,2025-05-15,vs. Kiwoom,SP,W,1.29,0.57,7,82,1,1,4,0,6,0,2,69.0,Home,잠실 야구장,18:30,21.7
임찬규,LG,2025,2025-05-10,@ Samsung,SP,W,0.0,1.17,6,92,1,0,2,0,5,5,0,66.0,Away,대구 삼성 라이온즈 파크,17:00,17.6
임찬규,LG,2025,2025-05-03,vs. SSG,SP,W,1.5,1.17,6,88,1,1,4,0,3,3,0,60.0,Home,잠실 야구장,17:00,12.8
임찬규,LG,2025,2025-04-27,@ Kia,SP,L,4.5,1.33,6,85,3,3,7,1,6,1,0,51.0,Away,광주 기아 챔피언스 필드,14:00,24.1
임찬규,LG,2025,2025-04-22,vs. NC,SP,,6.0,1.67,6,104,4,4,8,1,4,2,0,42.0,Home,잠실 야구장,18:30,17.5
임찬규,LG,2025,2025-04-16,vs. Samsung,SP,W,3.0,1.33,6,103,2,2,7,0,4,1,0,53.0,Home,잠실 야구장,18:30,21.1
임찬규,LG,2025,2025-04-10,@ Kiwoom,SP,W,1.29,0.71,7,80,1,1,5,1,5,0,0,68.0,Away,고척 스카이돔,18:30,25.5
임찬규,LG,2025,2025-04-03,@ KT,SP,W,1.59,1.76,5 ⅔,96,1,1,7,0,5,3,0,53.0,Away,수원 KT 위즈파크,18:30,12.2
임찬규,LG,2025,2025-03-26,vs. Hanwha,SP,W,0.0,0.44,9,100,0,0,2,0,5,2,0,86.0,Home,잠실 야구장,18:30,22.9
장현식,LG,2025,2025-07-10,vs. Kiwoom,RP,,0.0,0.0,2 ⅔,27,0,0,0,0,2,0,0,,Home,잠실 야구장,18:30,33.1
장현식,LG,2025,2025-07-09,vs. Kiwoom,RP,,0.0,1.0,1,13,0,0,1,0,0,0,0,,Home,잠실 야구장,18:30,34.5
장현식,LG,2025,2025-07-05,@ Samsung,RP,,9.0,3.0,1,18,1,1,3,1,0,0,0,,Away,대구 삼성 라이온즈 파크,18:00,30.5
장현식,LG,2025,2025-07-03,@ Lotte,RP,L,27.0,6.0,0 ⅓,5,2,1,1,0,0,1,0,,Away,사직 야구장,18:30,29.8
장현식,LG,2025,2025-07-01,@ Lotte,RP,H,13.5,1.5,0 ⅔,13,1,1,1,0,0,0,1,,Away,사직 야구장,18:30,29.8
장현식,LG,2025,2025-06-28,vs. Kia,RP,,0.0,1.5,1 ⅓,27,0,0,1,0,2,1,0,,Home,잠실 야구장,17:00,29.9
장현식,LG,2025,2025-06-27,vs. Kia,RP,H,0.0,6.0,0 ⅓,12,0,0,2,0,0,0,0,,Home,잠실 야구장,18:30,29.9
장현식,LG,2025,2025-06-24,@ KT,RP,,0.0,3.0,0 ⅓,6,0,0,0,0,0,1,0,,Away,수원 KT 위즈파크,18:30,26.7
장현식,LG,2025,2025-06-22,vs. Doosan,RP,,0.0,1.0,1,16,0,0,1,0,2,0,0,,Home,잠실 야구장,17:00,27.8
장현식,LG,2025,2025-06-18,vs. NC,RP,,13.5,3.0,0 ⅔,17,1,1,2,0,0,0,0,,Home,잠실 야구장,18:30,28.4
장현식,LG,2025,2025-06-17,vs. NC,RP,,9.0,2.0,1,21,1,1,2,0,1,0,2,,Home,잠실 야구장,18:30,28.6
장현식,LG,2025,2025-06-15,@ Hanwha,RP,,0.0,1.0,1,13,0,0,1,0,0,0,0,,Away,대전 한화생명 볼파크,17:00,30.9
장현식,LG,2025,2025-06-14,@ Hanwha,RP,,54.0,12.0,0 ⅓,23,2,2,4,0,1,0,0,,Away,대전 한화생명 볼파크,17:00,29.9
장현식,LG,2025,2025-06-11,vs. SSG,RP,SV,0.0,2.25,1 ⅓,29,0,0,2,0,1,1,0,,Home,잠실 야구장,18:30,25.8
장현식,LG,2025,2025-06-07,@ Kiwoom,RP,,0.0,0.0,1,13,0,0,0,0,1,0,0,,Away,고척 스카이돔,17:00,25.5
장현식,LG,2025,2025-05-11,@ Samsung,RP,SV,0.0,1.0,1,8,0,0,1,0,1,0,0,,Away,대구 삼성 라이온즈 파크,14:00,17.9
장현식,LG,2025,2025-05-10,@ Samsung,RP,SV,0.0,1.0,1,16,0,0,1,0,2,0,1,,Away,대구 삼성 라이온즈 파크,17:00,17.6
장현식,LG,2025,2025-05-10,@ Samsung,RP,SV,0.0,0.0,1,14,0,0,0,0,0,0,0,,Away,대구 삼성 라이온즈 파크,17:00,17.6
장현식,LG,2025,2025-05-06,@ Doosan,RP,,0.0,2.0,1,19,0,0,1,0,1,1,0,,Away,잠실 야구장,18:30,18.6
장현식,LG,2025,2025-05-03,vs. SSG,RP,SV,0.0,1.0,1,12,0,0,1,0,2,0,0,,Home,잠실 야구장,17:00,12.8
장현식,LG,2025,2025-05-02,vs. SSG,RP,,0.0,0.0,1,12,0,0,0,0,0,0,0,,Home,잠실 야구장,18:30,16.2
장현식,LG,2025,2025-04-25,@ Kia,RP,SV,0.0,1.0,1,12,0,0,1,0,1,0,0,,Away,광주 기아 챔피언스 필드,18:30,16.2
장현식,LG,2025,2025-04-23,vs. NC,RP,SV,0.0,2.0,1,25,0,0,1,0,0,1,0,,Home,잠실 야구장,18:30,21.9
장현식,LG,2025,2025-04-22,vs. NC,RP,L,9.0,3.0,1,19,1,1,3,0,0,0,0,,Home,잠실 야구장,18:30,17.5
장현식,LG,2025,2025-04-20,@ SSG,RP,,6.75,1.5,1 ⅓,24,1,1,2,1,4,0,0,,Away,인천 SSG 랜더스필드,14:00,19.5
장현식,LG,2025,2025-04-15,vs. Samsung,RP,SV,0.0,2.0,1,27,0,0,0,0,0,2,0,,Home,잠실 야구장,18:30,11.5
