PlayerName,Year,Team,Date,Opp,Role,Dec,ERA,WHIP,IP,NP,R,ER,H,HR,SO,BB,HB,GS,Venue,Stadium,Time,Temp
이채호,2023,KT,2023-04-01,vs. LG,RP,,0.0,3.0,0 ⅔,15,0,0,2,0,0,0,0,,Home,수원 KT 위즈파크,14:00,24.0
이채호,2022,KT,2022-10-08,@ Kia,RP,,18.0,3.0,1,33,2,2,2,0,1,1,1,,Away,광주 기아 챔피언스 필드,17:00,19.8
이채호,2022,KT,2022-10-05,vs. Samsung,RP,,9.0,1.0,1,17,1,1,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,17.3
이채호,2022,KT,2022-09-25,@ NC,RP,,9.0,2.0,1,17,1,1,1,0,0,1,0,,Away,창원 NC 파크,14:00,21.1
이채호,2022,KT,2022-09-22,@ Samsung,RP,,27.0,12.0,0 ⅓,14,2,1,3,0,0,1,0,,Away,대구 삼성 라이온즈 파크,18:30,23.4
이채호,2022,KT,2022-09-17,vs. Lotte,RP,,0.0,0.0,0 ⅔,12,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,17:00,29.8
이채호,2022,KT,2022-09-15,@ LG,RP,,0.0,0.0,1,11,0,0,0,0,1,0,0,,Away,잠실 야구장,18:30,27.9
이채호,2022,KT,2022-09-11,@ Kiwoom,RP,,0.0,,0,6,2,2,1,0,0,1,0,,Away,고척 스카이돔,14:00,25.5
이채호,2022,KT,2022-09-07,vs. Hanwha,RP,H,0.0,0.0,1,13,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,25.5
이채호,2022,KT,2022-09-04,@ Kia,RP,W,4.5,0.5,2,28,1,1,1,0,2,0,1,,Away,광주 기아 챔피언스 필드,14:00,31.7
이채호,2022,KT,2022-09-02,vs. LG,RP,,0.0,0.0,0 ⅓,4,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,27.5
이채호,2022,KT,2022-08-27,@ NC,RP,,0.0,3.0,0 ⅓,8,0,0,1,0,0,0,0,,Away,창원 NC 파크,18:00,25.2
이채호,2022,KT,2022-08-23,@ Doosan,RP,W,0.0,0.0,0 ⅓,3,0,0,0,0,0,0,0,,Away,잠실 야구장,18:30,29.0
이채호,2022,KT,2022-08-21,vs. Kia,RP,,0.0,1.0,1,17,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,17:00,32.1
이채호,2022,KT,2022-08-19,@ Lotte,RP,H,0.0,3.0,1,28,0,0,2,0,2,1,0,,Away,사직 야구장,18:30,30.3
이채호,2022,KT,2022-08-16,vs. Kiwoom,RP,,0.0,1.5,0 ⅔,13,0,0,0,0,0,1,0,,Home,수원 KT 위즈파크,18:30,29.5
이채호,2022,KT,2022-08-14,vs. Samsung,RP,,0.0,0.6,1 ⅔,31,0,0,0,0,2,1,1,,Home,수원 KT 위즈파크,17:00,29.8
이채호,2022,KT,2022-08-13,vs. Samsung,RP,,0.0,0.0,1,18,0,0,0,0,0,0,1,,Home,수원 KT 위즈파크,18:00,29.4
이채호,2022,KT,2022-08-10,@ SSG,RP,,0.0,0.0,1,14,0,0,0,0,1,0,0,,Away,인천 SSG 랜더스필드,18:30,25.9
이채호,2022,KT,2022-08-07,vs. Hanwha,RP,,0.0,0.75,1 ⅓,18,0,0,0,0,1,1,0,,Home,수원 KT 위즈파크,17:00,32.4
이채호,2022,KT,2022-08-05,vs. Hanwha,RP,,0.0,0.0,1,9,0,0,0,0,0,0,0,,Home,수원 KT 위즈파크,18:30,32.5
이채호,2022,KT,2022-07-30,@ LG,RP,,0.0,1.5,0 ⅔,6,0,0,1,0,0,0,1,,Away,잠실 야구장,18:00,33.0
이채호,2022,KT,2022-07-27,vs. Kiwoom,RP,W,0.0,0.0,2,20,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,30.7
이채호,2022,KT,2022-07-26,vs. Kiwoom,RP,,0.0,0.75,1 ⅓,18,0,0,0,0,1,1,0,,Home,수원 KT 위즈파크,18:30,31.7
이채호,2022,KT,2022-07-22,@ Hanwha,RP,,9.0,2.0,1,22,1,1,2,0,1,0,0,,Away,대전 한화생명 볼파크,18:30,28.7
이채호,2022,KT,2022-07-10,vs. Lotte,RP,,0.0,0.0,1,11,0,0,0,0,3,0,0,,Home,수원 KT 위즈파크,17:00,34.3
이채호,2022,KT,2022-07-03,vs. Doosan,RP,,0.0,2.0,1,9,0,0,2,0,0,0,0,,Home,수원 KT 위즈파크,17:00,30.9
이채호,2022,KT,2022-06-28,@ Samsung,RP,,4.5,2.0,2,33,1,1,3,0,2,1,0,,Away,대구 삼성 라이온즈 파크,18:30,26.9
이채호,2022,KT,2022-06-25,vs. LG,RP,,54.0,6.0,0 ⅓,15,2,2,2,0,0,0,0,,Home,수원 KT 위즈파크,17:00,29.5
이채호,2022,KT,2022-06-21,vs. NC,RP,,0.0,1.0,1,14,0,0,0,0,0,1,1,,Home,수원 KT 위즈파크,18:30,26.8
이채호,2022,KT,2022-06-18,@ Doosan,RP,,0.0,0.0,1,15,0,0,0,0,2,0,0,,Away,잠실 야구장,17:00,26.5
이채호,2022,KT,2022-06-15,vs. SSG,RP,W,0.0,1.0,1,12,0,0,1,0,1,0,0,,Home,수원 KT 위즈파크,18:30,23.3
이채호,2022,KT,2022-06-14,vs. SSG,RP,W,0.0,0.0,0 ⅓,4,0,0,0,0,1,0,0,,Home,수원 KT 위즈파크,18:30,20.8
이채호,2022,KT,2022-06-12,@ Lotte,RP,,0.0,1.5,0 ⅔,18,0,0,1,0,2,0,0,,Away,사직 야구장,17:00,22.9
이채호,2022,KT,2022-06-09,@ Kiwoom,RP,,0.0,2.0,1,17,0,0,2,0,0,0,0,,Away,고척 스카이돔,18:30,25.5
